make_0,make_1,make_2,make_3,make_4,make_5,make_6,make_7,make_8,make_9,vehicle_age,overall_rating
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,4.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,4.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,4.0,4
0.58685654,-0.48057973,0.7006596,-2.159455,-0.33665398,-1.8491883,-0.79011434,1.0521133,2.8234408,-1.717513,15.0,4
-0.8584797,0.28377238,1.9573157,0.43406168,0.47578132,0.0074588386,-0.19456571,-0.35509115,0.1473433,1.034901,4.0,4
-0.8584797,0.28377238,1.9573157,0.43406168,0.47578132,0.0074588386,-0.19456571,-0.35509115,0.1473433,1.034901,4.0,4
-0.8584797,0.28377238,1.9573157,0.43406168,0.47578132,0.0074588386,-0.19456571,-0.35509115,0.1473433,1.034901,4.0,4
-0.8584797,0.28377238,1.9573157,0.43406168,0.47578132,0.0074588386,-0.19456571,-0.35509115,0.1473433,1.034901,4.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,11.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,11.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,11.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,11.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,11.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,11.0,4
-0.24155208,1.4177002,0.5550585,1.403969,-0.6066723,0.51039064,-0.42177883,-0.888457,-0.29738665,-0.29644608,3.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,3.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,3.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,3.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,3.0,5
-1.6989049,-0.8643952,0.5412092,0.82016134,-2.9402862,-0.2119539,-0.2045082,-2.0390062,1.2968419,0.88705546,11.0,1
-0.8584797,0.28377238,1.9573157,0.43406168,0.47578132,0.0074588386,-0.19456571,-0.35509115,0.1473433,1.034901,15.0,4
-0.8584797,0.28377238,1.9573157,0.43406168,0.47578132,0.0074588386,-0.19456571,-0.35509115,0.1473433,1.034901,15.0,3
0.8989873,0.058487274,1.3875834,-0.50984585,-0.5908524,0.43788537,-0.6782638,1.1347988,1.9813962,-1.3938605,2.0,3
0.8989873,0.058487274,1.3875834,-0.50984585,-0.5908524,0.43788537,-0.6782638,1.1347988,1.9813962,-1.3938605,2.0,3
0.8989873,0.058487274,1.3875834,-0.50984585,-0.5908524,0.43788537,-0.6782638,1.1347988,1.9813962,-1.3938605,2.0,3
0.8989873,0.058487274,1.3875834,-0.50984585,-0.5908524,0.43788537,-0.6782638,1.1347988,1.9813962,-1.3938605,2.0,3
0.8989873,0.058487274,1.3875834,-0.50984585,-0.5908524,0.43788537,-0.6782638,1.1347988,1.9813962,-1.3938605,2.0,4
0.8989873,0.058487274,1.3875834,-0.50984585,-0.5908524,0.43788537,-0.6782638,1.1347988,1.9813962,-1.3938605,2.0,4
0.8989873,0.058487274,1.3875834,-0.50984585,-0.5908524,0.43788537,-0.6782638,1.1347988,1.9813962,-1.3938605,2.0,5
0.8989873,0.058487274,1.3875834,-0.50984585,-0.5908524,0.43788537,-0.6782638,1.1347988,1.9813962,-1.3938605,2.0,3
0.8989873,0.058487274,1.3875834,-0.50984585,-0.5908524,0.43788537,-0.6782638,1.1347988,1.9813962,-1.3938605,2.0,4
0.8989873,0.058487274,1.3875834,-0.50984585,-0.5908524,0.43788537,-0.6782638,1.1347988,1.9813962,-1.3938605,2.0,3
0.67626476,-0.22693232,0.49069414,-2.1046023,0.005680316,0.58778197,0.5373351,-1.4985803,-0.72039616,-0.968389,22.0,3
0.67626476,-0.22693232,0.49069414,-2.1046023,0.005680316,0.58778197,0.5373351,-1.4985803,-0.72039616,-0.968389,22.0,2
0.67626476,-0.22693232,0.49069414,-2.1046023,0.005680316,0.58778197,0.5373351,-1.4985803,-0.72039616,-0.968389,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,15.0,3
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,15.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,15.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,15.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,15.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,15.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,15.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,15.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,15.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,15.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,15.0,5
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,3
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,5
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,3
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,5
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,3
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,3
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,2
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,2
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,3
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,2
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,3
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,5
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,22.0,3
-1.7130021,-0.3174603,0.7186434,1.5444093,0.66437155,-1.2238985,0.12886357,-1.9010775,-1.9811876,1.0284041,12.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,13.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,13.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,13.0,5
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,13.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,13.0,5
0.67626476,-0.22693232,0.49069414,-2.1046023,0.005680316,0.58778197,0.5373351,-1.4985803,-0.72039616,-0.968389,17.0,4
0.67626476,-0.22693232,0.49069414,-2.1046023,0.005680316,0.58778197,0.5373351,-1.4985803,-0.72039616,-0.968389,17.0,4
0.67626476,-0.22693232,0.49069414,-2.1046023,0.005680316,0.58778197,0.5373351,-1.4985803,-0.72039616,-0.968389,17.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,12.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,12.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,12.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,12.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,12.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,12.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,12.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,12.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,12.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,15.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,15.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,15.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,15.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,15.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,15.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,15.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,15.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,15.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,15.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,15.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,15.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,15.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,15.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,15.0,4
-1.8460263,-1.2514392,-0.48598075,0.9760548,1.8263726,-1.4439793,1.2406853,0.4381934,1.2929237,0.8014953,4.0,4
-1.8460263,-1.2514392,-0.48598075,0.9760548,1.8263726,-1.4439793,1.2406853,0.4381934,1.2929237,0.8014953,4.0,4
-1.8460263,-1.2514392,-0.48598075,0.9760548,1.8263726,-1.4439793,1.2406853,0.4381934,1.2929237,0.8014953,4.0,3
-1.8460263,-1.2514392,-0.48598075,0.9760548,1.8263726,-1.4439793,1.2406853,0.4381934,1.2929237,0.8014953,4.0,3
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,10.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,10.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,10.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,10.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,10.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,10.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,10.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,10.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,10.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,10.0,4
0.67626476,-0.22693232,0.49069414,-2.1046023,0.005680316,0.58778197,0.5373351,-1.4985803,-0.72039616,-0.968389,23.0,3
0.67626476,-0.22693232,0.49069414,-2.1046023,0.005680316,0.58778197,0.5373351,-1.4985803,-0.72039616,-0.968389,23.0,3
0.67626476,-0.22693232,0.49069414,-2.1046023,0.005680316,0.58778197,0.5373351,-1.4985803,-0.72039616,-0.968389,23.0,3
0.67626476,-0.22693232,0.49069414,-2.1046023,0.005680316,0.58778197,0.5373351,-1.4985803,-0.72039616,-0.968389,23.0,3
-0.8584797,0.28377238,1.9573157,0.43406168,0.47578132,0.0074588386,-0.19456571,-0.35509115,0.1473433,1.034901,10.0,4
-0.8584797,0.28377238,1.9573157,0.43406168,0.47578132,0.0074588386,-0.19456571,-0.35509115,0.1473433,1.034901,10.0,5
-0.8584797,0.28377238,1.9573157,0.43406168,0.47578132,0.0074588386,-0.19456571,-0.35509115,0.1473433,1.034901,10.0,4
-1.7130021,-0.3174603,0.7186434,1.5444093,0.66437155,-1.2238985,0.12886357,-1.9010775,-1.9811876,1.0284041,1.0,4
-1.7130021,-0.3174603,0.7186434,1.5444093,0.66437155,-1.2238985,0.12886357,-1.9010775,-1.9811876,1.0284041,1.0,5
-1.7130021,-0.3174603,0.7186434,1.5444093,0.66437155,-1.2238985,0.12886357,-1.9010775,-1.9811876,1.0284041,1.0,5
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,11.0,3
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,11.0,2
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,11.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,11.0,4
-0.18770638,0.6105186,-0.3466724,0.90506774,0.6144198,1.1207057,0.9059092,-1.3424112,-1.0885042,0.46017534,6.0,4
0.67626476,-0.22693232,0.49069414,-2.1046023,0.005680316,0.58778197,0.5373351,-1.4985803,-0.72039616,-0.968389,16.0,4
0.67626476,-0.22693232,0.49069414,-2.1046023,0.005680316,0.58778197,0.5373351,-1.4985803,-0.72039616,-0.968389,16.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,23.0,3
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,23.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,23.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,23.0,2
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,23.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,23.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,23.0,3
0.8989873,0.058487274,1.3875834,-0.50984585,-0.5908524,0.43788537,-0.6782638,1.1347988,1.9813962,-1.3938605,11.0,4
-1.7130021,-0.3174603,0.7186434,1.5444093,0.66437155,-1.2238985,0.12886357,-1.9010775,-1.9811876,1.0284041,15.0,4
-1.7130021,-0.3174603,0.7186434,1.5444093,0.66437155,-1.2238985,0.12886357,-1.9010775,-1.9811876,1.0284041,15.0,4
-1.7130021,-0.3174603,0.7186434,1.5444093,0.66437155,-1.2238985,0.12886357,-1.9010775,-1.9811876,1.0284041,6.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,25.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,25.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,25.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,25.0,3
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,23.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,23.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,23.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,23.0,4
0.8989873,0.058487274,1.3875834,-0.50984585,-0.5908524,0.43788537,-0.6782638,1.1347988,1.9813962,-1.3938605,23.0,3
-0.8584797,0.28377238,1.9573157,0.43406168,0.47578132,0.0074588386,-0.19456571,-0.35509115,0.1473433,1.034901,12.0,4
-0.8584797,0.28377238,1.9573157,0.43406168,0.47578132,0.0074588386,-0.19456571,-0.35509115,0.1473433,1.034901,12.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,27.0,3
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,27.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,27.0,3
-0.18770638,0.6105186,-0.3466724,0.90506774,0.6144198,1.1207057,0.9059092,-1.3424112,-1.0885042,0.46017534,25.0,4
0.8989873,0.058487274,1.3875834,-0.50984585,-0.5908524,0.43788537,-0.6782638,1.1347988,1.9813962,-1.3938605,9.0,3
0.8989873,0.058487274,1.3875834,-0.50984585,-0.5908524,0.43788537,-0.6782638,1.1347988,1.9813962,-1.3938605,9.0,3
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,22.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,22.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,22.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,22.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,22.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,22.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,22.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,22.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,22.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,22.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,22.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,22.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,22.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,22.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,22.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,22.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,22.0,4
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,4.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,4.0,5
1.0796967,1.2757558,-2.1200223,0.44321096,-0.032822173,-1.8734193,0.642528,1.523962,1.4133124,0.5222303,4.0,5
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,17.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,17.0,3
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,17.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,17.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,17.0,3
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,17.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,17.0,3
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,17.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,17.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,17.0,3
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,17.0,4
1.2719477,-1.8545464,0.25675088,1.4055468,-0.12705795,-0.49074635,-0.5139439,-0.049678456,0.97753865,0.8955549,17.0,4
