CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,Year
2013-05-21,9:25,QUEENS,11364.0,40.7547324,-73.7536932,"(40.7547324, -73.7536932)",56 AVENUE                       ,CLOVERDALE BOULEVARD            ,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,261795,PASSENGER VEHICLE,,,,,2013
2013-06-09,16:30,QUEENS,11417.0,40.6761136,-73.8488247,"(40.6761136, -73.8488247)",88 STREET                       ,SUTTER AVENUE                   ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,230743,PASSENGER VEHICLE,MOTORCYCLE,,,,2013
2013-06-02,15:45,BRONX,10473.0,40.8250431,-73.8525874,"(40.8250431, -73.8525874)",STORY AVENUE                    ,OLMSTEAD AVENUE                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,83090,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,2013
2013-05-28,16:40,,,40.7244966,-73.7246817,"(40.7244966, -73.7246817)",,,,0.0,0.0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3017565,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,2013
2013-05-30,12:00,BROOKLYN,11210.0,40.6321467,-73.9527315,"(40.6321467, -73.9527315)",BEDFORD AVENUE                  ,CAMPUS ROAD                     ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,150071,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,2013
2013-06-04,8:15,BRONX,10469.0,40.8596739,-73.8597987,"(40.8596739, -73.8597987)",ASTOR AVENUE                    ,COLDEN AVENUE                   ,,3.0,0.0,0,0,0,0,3,0,Unspecified,Unspecified,,,,105041,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,2013
2013-06-08,8:45,,,40.8602876,-73.9363933,"(40.8602876, -73.9363933)",,,,0.0,0.0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,2874785,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,2013
2013-06-06,10:01,,,,,,QUEENS BOULEVARD                ,YELLOWSTONE BOULEVARD           ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,266184,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,2013
2013-06-01,2:32,QUEENS,11415.0,40.7079846,-73.8339281,"(40.7079846, -73.8339281)",ABINGDON ROAD                   ,83 AVENUE                       ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,206292,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,2013
2013-06-05,7:06,,,,,,41 AVENUE                       ,29 STREET                       ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,276263,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,2013
2013-05-27,23:50,BRONX,10461.0,40.8444894,-73.8462338,"(40.8444894, -73.8462338)",SILVER STREET                   ,WILLIAMBRIDGE ROAD              ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,90444,PASSENGER VEHICLE,UNKNOWN,,,,2013
2013-05-27,12:07,QUEENS,11358.0,40.7505071,-73.8030068,"(40.7505071, -73.8030068)",PIDGEON MEADOW ROAD             ,164 STREET                      ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,250492,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,2013
2013-05-24,9:00,,,,,,HILLSIDE AVENUE                 ,202 STREET                      ,,0.0,0.0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,235856,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,2013
2013-05-31,6:05,,,40.6625013,-73.8041597,"(40.6625013, -73.8041597)",,,,0.0,0.0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,,,,3097197,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,2013
2013-06-06,1:20,MANHATTAN,10003.0,40.7301223,-73.989468,"(40.7301223, -73.989468)",EAST 9 STREET                   ,3 AVENUE                        ,,0.0,0.0,0,0,0,0,0,0,Illness,Unspecified,,,,15423,TAXI,TAXI,,,,2013
2013-05-25,14:00,,,40.7686435,-73.9490277,"(40.7686435, -73.9490277)",,,,0.0,0.0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Other Vehicular,,,2848905,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,2013
2013-05-21,12:25,BROOKLYN,11234.0,40.6344828,-73.9188516,"(40.6344828, -73.9188516)",RALPH AVENUE                    ,GLENWOOD ROAD                   ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,146114,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,2013
2013-06-06,19:34,BROOKLYN,11204.0,40.619132,-73.9901807,"(40.619132, -73.9901807)",65 STREET                       ,18 AVENUE                       ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,123760,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,2013
2013-05-28,17:05,BRONX,10461.0,40.8382186,-73.8428367,"(40.8382186, -73.8428367)",BUTLER PLACE                    ,SEABURY AVENUE                  ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,90453,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,,2013
2013-06-07,18:10,MANHATTAN,10075.0,40.7749592,-73.9588943,"(40.7749592, -73.9588943)",LEXINGTON AVENUE                ,EAST 79 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Physical Disability,Physical Disability,,,,48893,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,2013
2013-05-30,6:45,QUEENS,11385.0,40.7041249,-73.9099161,"(40.7041249, -73.9099161)",GROVE STREET                    ,SENECA AVENUE                   ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,216526,PASSENGER VEHICLE,UNKNOWN,,,,2013
