CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,Year
2024-01-03,0:00,QUEENS,11426.0,40.746044,-73.727516,"(40.746044, -73.727516)",,,74-10     COMMONWEALTH BOULEVARD,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692454,Bus,Bus,,,,2024
2024-01-03,21:20,,,40.673992,-73.73508,"(40.673992, -73.73508)",LAURELTON PARKWAY,MERRICK BOULEVARD,,2.0,0.0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4692672,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-03,7:04,BROOKLYN,11208.0,40.674404,-73.86976,"(40.674404, -73.86976)",CRESCENT STREET,BELMONT AVENUE,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4692271,Sedan,Sedan,,,,2024
2024-01-03,12:15,,,40.670887,-73.93649,"(40.670887, -73.93649)",TROY AVENUE,,,2.0,0.0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4692626,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-03,21:55,BROOKLYN,11233.0,40.67229,-73.913124,"(40.67229, -73.913124)",EASTERN PARKWAY,PROSPECT PLACE,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,4692898,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-03,9:05,QUEENS,11418.0,40.702873,-73.817055,"(40.702873, -73.817055)",VANWYCK EXPRESSWAY,KEW GARDEN ROAD,,1.0,0.0,0,0,0,0,1,0,Driver Inexperience,Driver Inexperience,,,,4692311,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-03,16:59,,,40.75777,-73.854164,"(40.75777, -73.854164)",GRAND CENTRAL PKWY,,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4692401,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-03,19:17,BRONX,10463.0,40.884575,-73.89889,"(40.884575, -73.89889)",PUTNAM AVENUE WEST,WEST 238 STREET,,1.0,0.0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,4692440,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-03,14:30,BROOKLYN,11220.0,40.64221,-74.004036,"(40.64221, -74.004036)",,,762       49 STREET,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,4692705,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-03,8:34,,,40.903057,-73.91017,"(40.903057, -73.91017)",WEST 254 STREET,INDEPENDENCE AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,4692329,Station Wagon/Sport Utility Vehicle,Sedan,PICK UP,Station Wagon/Sport Utility Vehicle,,2024
2024-01-03,14:48,QUEENS,11377.0,40.745117,-73.904495,"(40.745117, -73.904495)",60 STREET,WOODSIDE AVENUE,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4692462,Van,,,,,2024
2024-01-03,8:21,,,40.60036,-74.12828,"(40.60036, -74.12828)",LIVINGSTON AVENUE,PORTAGE AVENUE,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4692243,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-03,6:29,BRONX,10474.0,40.811398,-73.89135,"(40.811398, -73.89135)",,,1181      RANDALL AVENUE,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692829,Sedan,,,,,2024
2024-01-03,19:48,,,40.69922,-73.98687,"(40.69922, -73.98687)",JAY STREET,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4692427,Sedan,Pick-up Truck,,,,2024
2024-01-03,18:56,BROOKLYN,11211.0,40.71173,-73.943054,"(40.71173, -73.943054)",,,749       GRAND STREET,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4692617,Sedan,,,,,2024
2024-01-03,12:40,QUEENS,11358.0,40.752613,-73.7923,"(40.752613, -73.7923)",UTOPIA PARKWAY,ASHBY AVENUE,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,Unspecified,,,4692417,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,,2024
2024-01-03,6:57,QUEENS,11433.0,40.697247,-73.78965,"(40.697247, -73.78965)",164 PLACE,108 AVENUE,,3.0,0.0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Unspecified,,,,4692748,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-03,11:20,,,0.0,0.0,"(0.0, 0.0)",DIVISION STREET,,,1.0,0.0,0,0,1,0,0,0,Driver Inexperience,Unspecified,,,,4692673,AMBULETTE,E-Bike,,,,2024
2024-01-03,8:40,,,40.787735,-73.78986,"(40.787735, -73.78986)",CLEARVIEW EXPRESSWAY,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4692489,Carry All,Flat Bed,,,,2024
2024-01-03,8:09,BROOKLYN,11233.0,40.675545,-73.91101,"(40.675545, -73.91101)",ROCKAWAY AVENUE,PACIFIC STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692542,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-03,12:30,QUEENS,11358.0,,,,163 STREET,46 AVENUE,,1.0,0.0,0,0,0,0,1,0,Passenger Distraction,Unspecified,,,,4692511,Sedan,Sedan,,,,2024
2024-01-03,19:50,BROOKLYN,11204.0,40.627872,-73.98481,"(40.627872, -73.98481)",17 AVENUE,52 STREET,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4692482,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-03,16:10,QUEENS,11432.0,40.705147,-73.7957,"(40.705147, -73.7957)",164 STREET,JAMAICA AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692736,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-03,9:07,BROOKLYN,11234.0,40.622593,-73.93632,"(40.622593, -73.93632)",,,3860      KINGS HIGHWAY,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692885,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-03,21:42,QUEENS,11103.0,,,,28 AVENUE,43 STREET,,1.0,0.0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4692976,Sedan,Moped,,,,2024
2024-01-03,16:00,,,40.676937,-73.92183,"(40.676937, -73.92183)",RALPH AVENUE,,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4692472,Ambulance,,,,,2024
2024-01-03,21:45,,,40.68846,-73.95714,"(40.68846, -73.95714)",CLIFTON PLACE,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4693174,Taxi,,,,,2024
2024-01-03,2:00,MANHATTAN,10001.0,40.74763,-73.986664,"(40.74763, -73.986664)",,,22        WEST 32 STREET,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4692222,Bike,,,,,2024
2024-01-03,15:20,,,40.716312,-73.81938,"(40.716312, -73.81938)",GRAND CENTRAL PKWY,,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4692395,Sedan,Bus,,,,2024
2024-01-03,17:16,BROOKLYN,11219.0,40.637444,-74.00215,"(40.637444, -74.00215)",,,941       53 STREET,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692508,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-03,13:33,,,40.76531,-73.96385,"(40.76531, -73.96385)",3 AVENUE,,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,,,,,4692794,Taxi,,,,,2024
2024-01-03,4:00,,,40.766403,-73.8153,"(40.766403, -73.8153)",150 STREET,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4692515,Sedan,Bus,,,,2024
2024-01-03,5:50,QUEENS,11417.0,40.667114,-73.834656,"(40.667114, -73.834656)",NORTH CONDUIT AVENUE,COHANCY STREET,,1.0,0.0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4692717,Sedan,Bike,,,,2024
2024-01-03,17:00,,,40.58988,-73.9566,"(40.58988, -73.9566)",AVENUE Y,,,1.0,0.0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4692456,Station Wagon/Sport Utility Vehicle,Bike,,,,2024
2024-01-03,18:38,,,40.74348,-73.921486,"(40.74348, -73.921486)",43 STREET,,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4692755,Sedan,Moped,,,,2024
2024-01-03,9:05,BROOKLYN,11238.0,40.684544,-73.96509,"(40.684544, -73.96509)",WASHINGTON AVENUE,GATES AVENUE,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4692699,Sedan,,,,,2024
2024-01-03,21:35,,,40.726044,-73.90204,"(40.726044, -73.90204)",LONG ISLAND EXPRESSWAY,,,2.0,0.0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4692531,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-03,16:08,BROOKLYN,11236.0,40.6338,-73.8897,"(40.6338, -73.8897)",ROCKAWAY PARKWAY,SEAVIEW AVENUE,,2.0,0.0,2,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,Unspecified,,4692730,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,2024
2024-01-03,2:03,,,40.602734,-74.16307,"(40.602734, -74.16307)",,,1855      RICHMOND AVENUE,2.0,0.0,0,0,0,0,2,0,Unsafe Speed,,,,,4692171,Sedan,,,,,2024
2024-01-03,8:25,MANHATTAN,10029.0,40.79183,-73.94533,"(40.79183, -73.94533)",,,176       EAST 106 STREET,1.0,0.0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4692790,Taxi,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-03,13:40,BROOKLYN,11235.0,40.587692,-73.96038,"(40.587692, -73.96038)",,,2823      CONEY ISLAND AVENUE,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692481,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-03,15:20,BROOKLYN,11213.0,40.674488,-73.93058,"(40.674488, -73.93058)",,,127       UTICA AVENUE,1.0,0.0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4692389,Sedan,E-Scooter,,,,2024
2024-01-03,12:50,MANHATTAN,10007.0,40.71552,-74.00925,"(40.71552, -74.00925)",HUDSON STREET,CHAMBERS STREET,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4693139,Bike,,,,,2024
2024-01-03,18:10,,,40.86906,-73.88914,"(40.86906, -73.88914)",EAST 198 STREET,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692775,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-03,14:00,BROOKLYN,11233.0,40.677498,-73.91055,"(40.677498, -73.91055)",,,1296      HERKIMER STREET,0.0,0.0,0,0,0,0,0,0,Other Vehicular,,,,,4692691,Sedan,,,,,2024
2024-01-03,0:00,QUEENS,11378.0,40.717594,-73.90646,"(40.717594, -73.90646)",,,59-46     60 STREET,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4692618,Sedan,,,,,2024
2024-01-03,17:25,MANHATTAN,10022.0,40.758488,-73.97514,"(40.758488, -73.97514)",EAST 51 STREET,MADISON AVENUE,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4692412,Box Truck,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-03,0:00,MANHATTAN,10002.0,40.72029,-73.987305,"(40.72029, -73.987305)",,,140       ESSEX STREET,1.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4692453,E-Scooter,Sedan,,,,2024
2024-01-03,11:00,QUEENS,11385.0,40.698013,-73.90039,"(40.698013, -73.90039)",,,1670      NORMAN STREET,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692818,Sedan,,,,,2024
2024-01-03,9:01,BROOKLYN,11208.0,40.669456,-73.86284,"(40.669456, -73.86284)",LINDEN BOULEVARD,ELDERTS LANE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692272,Sedan,Bus,,,,2024
2024-01-03,16:30,STATEN ISLAND,10309.0,,,,,,6016      AMBOY ROAD,0.0,0.0,0,0,0,0,0,0,Outside Car Distraction,,,,,4692503,Sedan,,,,,2024
2024-01-03,20:30,QUEENS,11363.0,40.76895,-73.74024,"(40.76895, -73.74024)",248 STREET,43 AVENUE,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4692419,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-03,19:50,BROOKLYN,11203.0,40.660366,-73.94261,"(40.660366, -73.94261)",,,550       KINGSTON AVENUE,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4692457,Sedan,,,,,2024
2024-01-03,10:15,BROOKLYN,11217.0,40.68787,-73.978355,"(40.68787, -73.978355)",FULTON STREET,ASHLAND PLACE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692700,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-03,10:31,MANHATTAN,10010.0,40.738304,-73.9856,"(40.738304, -73.9856)",,,1         LEXINGTON AVENUE,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692269,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,,2024
2024-01-03,11:50,BROOKLYN,11211.0,40.70862,-73.95848,"(40.70862, -73.95848)",,,286       BROADWAY,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4692355,Box Truck,Sedan,,,,2024
2024-01-03,8:20,QUEENS,11369.0,40.769817,-73.87603,"(40.769817, -73.87603)",,,22-10     94 STREET,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4692239,Sedan,Sedan,,,,2024
2024-01-03,14:47,QUEENS,11101.0,40.73572,-73.93677,"(40.73572, -73.93677)",VANDAM STREET,STARR AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4692463,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-03,12:08,BROOKLYN,11218.0,40.643547,-73.970024,"(40.643547, -73.970024)",,,563       CONEY ISLAND AVENUE,1.0,0.0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4692666,Station Wagon/Sport Utility Vehicle,Bike,,,,2024
2024-01-03,13:20,,,40.65671,-73.95648,"(40.65671, -73.95648)",BEDFORD AVENUE,,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4693055,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-03,10:10,QUEENS,11372.0,40.748962,-73.89176,"(40.748962, -73.89176)",74 STREET,37 AVENUE,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4692400,Sedan,,,,,2024
2024-01-03,9:35,QUEENS,11357.0,40.781693,-73.82225,"(40.781693, -73.82225)",20 AVENUE,PARSONS BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4692509,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-03,17:19,QUEENS,11356.0,40.778614,-73.83887,"(40.778614, -73.83887)",23 AVENUE,130 STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692519,Sedan,,,,,2024
2024-01-03,18:45,,,40.617676,-73.9432,"(40.617676, -73.9432)",KINGS HIGHWAY,EAST 32 STREET,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4692396,Ambulance,Sedan,,,,2024
2024-01-03,9:04,,,40.680214,-73.94628,"(40.680214, -73.94628)",FULTON STREET,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4692325,Sedan,,,,,2024
2024-01-03,22:45,BRONX,10457.0,40.846733,-73.90649,"(40.846733, -73.90649)",MONROE AVENUE,EAST 175 STREET,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4692913,Taxi,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-03,16:33,BROOKLYN,11223.0,40.593323,-73.964645,"(40.593323, -73.964645)",OCEAN PARKWAY,AVENUE W,,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4692428,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-03,18:48,QUEENS,11385.0,40.70086,-73.893845,"(40.70086, -73.893845)",MYRTLE AVENUE,CENTRAL AVENUE,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4692545,,,,,,2024
2024-01-03,15:49,QUEENS,11372.0,40.75037,-73.87848,"(40.75037, -73.87848)",,,88-19     37 AVENUE,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4692660,Sedan,,,,,2024
2024-01-03,1:43,BROOKLYN,11234.0,40.62788,-73.93251,"(40.62788, -73.93251)",AVENUE J,KINGS HIGHWAY,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4692607,Dump,Taxi,,,,2024
2024-01-03,11:21,,,40.846878,-73.920616,"(40.846878, -73.920616)",FEATHERBED LANE,UNIVERSITY AVENUE,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,4692312,Taxi,,,,,2024
2024-01-03,5:48,,,,,,EAST 37 STREET,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692225,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-03,13:35,BRONX,10468.0,40.8634,-73.89769,"(40.8634, -73.89769)",,,2519      CRESTON AVENUE,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4692468,Sedan,,,,,2024
2024-01-03,11:19,BROOKLYN,11221.0,40.691624,-73.942665,"(40.691624, -73.942665)",THROOP AVENUE,KOSCIUSZKO STREET,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unsafe Lane Changing,,,,4693177,Sedan,Sedan,,,,2024
2024-01-03,20:41,,,40.59633,-74.1338,"(40.59633, -74.1338)",BRIELLE AVENUE,WALCOTT AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Driver Inattention/Distraction,,,,4692432,Sedan,Sedan,,,,2024
2024-01-03,18:36,BROOKLYN,11235.0,40.589996,-73.94859,"(40.589996, -73.94859)",,,2550      EAST 21 STREET,1.0,0.0,0,0,0,0,1,0,Unspecified,,,,,4692747,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-03,19:00,,,40.785294,-73.969345,"(40.785294, -73.969345)",WEST 86 STREET,,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,,,,,4692708,Sedan,Pick-up Truck,,,,2024
2024-01-03,19:00,BRONX,10461.0,40.84927,-73.83111,"(40.84927, -73.83111)",,,2934      SAINT THERESA AVENUE,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4693407,Sedan,Tow Truck / Wrecker,,,,2024
2024-01-03,16:55,,,40.707966,-73.99975,"(40.707966, -73.99975)",FDR DRIVE,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4693140,Sedan,Bus,,,,2024
2024-01-03,23:35,,,,,,LONG ISLAND EXPRESSWAY,LITTLE NECK PARKWAY,,2.0,0.0,0,0,0,0,2,0,Unsafe Lane Changing,Unsafe Speed,,,,4692483,TRAILER,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-03,14:57,,,40.669712,-73.94774,"(40.669712, -73.94774)",EASTERN PARKWAY,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692628,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-03,18:00,BROOKLYN,11231.0,40.677834,-74.00617,"(40.677834, -74.00617)",HUNTINGTON STREET,COLUMBIA STREET,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4692390,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-03,15:00,QUEENS,11369.0,40.762722,-73.86946,"(40.762722, -73.86946)",27 AVENUE,100 STREET,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4692657,E-Scooter,,,,,2024
2024-01-03,9:41,,,40.563915,-74.11637,"(40.563915, -74.11637)",HYLAN BOULEVARD,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692353,Station Wagon/Sport Utility Vehicle,Ambulance,,,,2024
2024-01-03,18:09,BROOKLYN,11204.0,40.62193,-73.987366,"(40.62193, -73.987366)",,,6002      18 AVENUE,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692422,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-03,16:22,BROOKLYN,11203.0,40.65185,-73.946785,"(40.65185, -73.946785)",MARTENSE STREET,NEW YORK AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692677,Sedan,,,,,2024
2024-01-03,9:25,QUEENS,11372.0,40.749844,-73.883385,"(40.749844, -73.883385)",37 AVENUE,83 STREET,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4692278,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-03,9:30,BROOKLYN,11204.0,40.614273,-73.98098,"(40.614273, -73.98098)",,,6419      BAY PARKWAY,1.0,0.0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,4692849,Bus,,,,,2024
2024-01-03,17:28,QUEENS,11377.0,40.755344,-73.90799,"(40.755344, -73.90799)",32 AVENUE,53 PLACE,,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,Unspecified,4692753,Pick-up Truck,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,2024
2024-01-03,5:06,,,40.680035,-73.9055,"(40.680035, -73.9055)",BROADWAY,,,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,4692188,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-03,14:40,BRONX,10472.0,40.82833,-73.85021,"(40.82833, -73.85021)",CASTLE HILL AVENUE,CHATTERTON AVENUE,,3.0,0.0,0,0,0,0,3,0,Lost Consciousness,Unspecified,,,,4692580,Bus,Sedan,,,,2024
2024-01-03,22:03,,,,,,TRIBOROUGH BRIDGE,,,3.0,0.0,0,0,0,0,3,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4692602,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-03,0:00,,,40.611797,-74.00553,"(40.611797, -74.00553)",16 AVENUE,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4692864,Sedan,Sedan,Sedan,,,2024
2024-01-03,10:15,BROOKLYN,11233.0,40.684486,-73.9175,"(40.684486, -73.9175)",,,69        SARATOGA AVENUE,1.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4692480,E-Bike,Sedan,,,,2024
2024-01-03,15:40,,,40.72671,-73.889305,"(40.72671, -73.889305)",LONG ISLAND EXPRESSWAY,,,6.0,0.0,0,0,0,0,6,0,Pavement Slippery,Pavement Slippery,Following Too Closely,Following Too Closely,Unspecified,4692502,Sedan,Sedan,Sedan,Dump,Box Truck,2024
2024-01-03,8:05,,,40.722816,-73.993095,"(40.722816, -73.993095)",BOWERY,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4692806,Garbage or Refuse,,,,,2024
2024-01-03,13:41,,,40.76669,-73.78777,"(40.76669, -73.78777)",200 STREET,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692855,Station Wagon/Sport Utility Vehicle,Box Truck,,,,2024
2024-01-03,19:28,,,40.85432,-73.92826,"(40.85432, -73.92826)",WEST 190 STREET,,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4692589,Sedan,,,,,2024
2024-01-03,17:15,MANHATTAN,10036.0,40.758663,-73.98721,"(40.758663, -73.98721)",,,236       WEST 45 STREET,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4692410,Motorscooter,,,,,2024
2024-01-03,9:49,BROOKLYN,11210.0,40.624596,-73.9445,"(40.624596, -73.9445)",EAST 32 STREET,AVENUE K,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,4692262,Sedan,,,,,2024
2024-01-03,9:00,,,40.760933,-73.73113,"(40.760933, -73.73113)",LONG ISLAND EXPRESSWAY,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4692458,Sedan,Tractor Truck Diesel,,,,2024
2024-01-03,17:47,BROOKLYN,11209.0,40.634197,-74.02669,"(40.634197, -74.02669)",71 STREET,3 AVENUE,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4692452,Sedan,,,,,2024
2024-01-03,17:50,QUEENS,11691.0,40.59936,-73.75552,"(40.59936, -73.75552)",,,451       BEACH 21 STREET,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692669,Sedan,Sedan,,,,2024
2024-01-03,18:05,,,40.676132,-73.81924,"(40.676132, -73.81924)",ROCKAWAY BOULEVARD,LEFFERTS BOULEVARD,,1.0,0.0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,4692498,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-03,22:30,MANHATTAN,10003.0,40.73271,-73.98145,"(40.73271, -73.98145)",,,281       1 AVENUE,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692539,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-03,22:30,MANHATTAN,10028.0,40.775276,-73.9556,"(40.775276, -73.9556)",,,226       EAST 81 STREET,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692731,Sedan,,,,,2024
2024-01-03,7:50,MANHATTAN,10128.0,40.78257,-73.94522,"(40.78257, -73.94522)",1 AVENUE,EAST 95 STREET,,1.0,0.0,1,0,0,0,0,0,Backing Unsafely,,,,,4692486,,,,,,2024
