CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,Year
2024-01-01,5:57,QUEENS,11434.0,40.672382,-73.78574,"(40.672382, -73.78574)",BAISLEY BOULEVARD,ROCKAWAY BOULEVARD,,1.0,0.0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4691606,E-Scooter,DELIVERY T,,,,2024
2024-01-01,2:00,BROOKLYN,11228.0,40.61368,-74.00715,"(40.61368, -74.00715)",15 AVENUE,82 STREET,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4691924,Sedan,Sedan,,,,2024
2024-01-01,15:38,QUEENS,11378.0,40.73225,-73.92452,"(40.73225, -73.92452)",54 AVENUE,43 STREET,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4692223,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-01,6:40,,,40.61135,-74.09847,"(40.61135, -74.09847)",CLOVE ROAD,NARROWS ROAD NORTH,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692003,Sedan,,,,,2024
2024-01-01,20:49,,,40.872314,-73.91274,"(40.872314, -73.91274)",WEST 220 STREET,,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4692310,Sedan,Sedan,,,,2024
2024-01-01,4:40,MANHATTAN,10029.0,40.790905,-73.93914,"(40.790905, -73.93914)",EAST 108 STREET,1 AVENUE,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Driver Inexperience,,,,4692448,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-01,6:10,QUEENS,11434.0,40.67897,-73.75985,"(40.67897, -73.75985)",MERRICK BOULEVARD,BELKNAP STREET,,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,,,,,4691645,Sedan,,,,,2024
2024-01-01,20:00,BROOKLYN,11237.0,40.69862,-73.920135,"(40.69862, -73.920135)",MYRTLE AVENUE,HARMAN STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692012,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-01,2:27,QUEENS,11378.0,40.722267,-73.90134,"(40.722267, -73.90134)",,,57-11     64 STREET,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4691680,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-01,10:15,QUEENS,11417.0,40.679283,-73.83263,"(40.679283, -73.83263)",109 AVENUE,107 STREET,,1.0,0.0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4691840,Sedan,Sedan,,,,2024
2024-01-01,11:50,BROOKLYN,11226.0,40.650856,-73.94843,"(40.650856, -73.94843)",,,3104      CHURCH AVENUE,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4691812,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-01,9:45,,,40.67244,-73.73534,"(40.67244, -73.73534)",LAURELTON PARKWAY,,,0.0,0.0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,4691747,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-01,18:03,BRONX,10469.0,40.88302,-73.85325,"(40.88302, -73.85325)",EAST 222 STREET,PAULDING AVENUE,,2.0,0.0,0,0,0,0,2,0,Unsafe Speed,Unspecified,Unspecified,,,4691801,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,2024
2024-01-01,2:05,BROOKLYN,11220.0,40.632633,-74.01254,"(40.632633, -74.01254)",65 STREET,8 AVENUE,,1.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4691751,Station Wagon/Sport Utility Vehicle,E-Scooter,,,,2024
2024-01-01,19:02,MANHATTAN,10002.0,40.71738,-73.99131,"(40.71738, -73.99131)",GRAND STREET,ALLEN STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4691834,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-01,0:58,QUEENS,11429.0,40.71204,-73.73646,"(40.71204, -73.73646)",SPRINGFIELD BOULEVARD,HOLLIS AVENUE,,2.0,0.0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,Unspecified,4691697,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Tractor Truck Diesel,2024
2024-01-01,18:34,,,,,,CHURCH AVENUE,OCEAN PARKWAY,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4691979,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-01,16:00,MANHATTAN,10005.0,40.70638,-74.009514,"(40.70638, -74.009514)",WILLIAM STREET,WALL STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692029,Pick-up Truck,Sedan,,,,2024
2024-01-01,1:30,QUEENS,11372.0,40.75595,-73.88165,"(40.75595, -73.88165)",86 STREET,NORTHERN BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4691740,Sedan,Sedan,,,,2024
2024-01-01,2:53,BRONX,10468.0,40.87157,-73.90022,"(40.87157, -73.90022)",,,2803      CLAFLIN AVENUE,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4691826,Sedan,Sedan,,,,2024
2024-01-01,14:22,QUEENS,11355.0,40.757523,-73.82914,"(40.757523, -73.82914)",MAIN STREET,41 ROAD,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,4691934,Sedan,,,,,2024
2024-01-01,0:00,QUEENS,11434.0,40.690342,-73.78243,"(40.690342, -73.78243)",167 STREET,LINDEN BOULEVARD,,1.0,0.0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,4692165,Sedan,Sedan,,,,2024
2024-01-01,9:30,BROOKLYN,11229.0,40.60954,-73.94653,"(40.60954, -73.94653)",EAST 27 STREET,QUENTIN ROAD,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4691844,Dump,,,,,2024
2024-01-01,14:25,,,40.585335,-73.98749,"(40.585335, -73.98749)",SHORE PARKWAY,,,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4691901,Station Wagon/Sport Utility Vehicle,Bike,,,,2024
2024-01-01,6:00,,,40.65591,-73.89191,"(40.65591, -73.89191)",STANLEY AVENUE,,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,4691773,PK,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-01,7:47,,,40.69832,-73.962265,"(40.69832, -73.962265)",BROOKLYN QUEENS EXPRESSWAY,,,1.0,0.0,0,0,0,0,1,0,Alcohol Involvement,,,,,4691968,Sedan,,,,,2024
2024-01-01,17:54,BROOKLYN,11233.0,40.676445,-73.92762,"(40.676445, -73.92762)",ROCHESTER AVENUE,PACIFIC STREET,,1.0,0.0,0,0,1,0,0,0,Unspecified,,,,,4692348,Bike,,,,,2024
2024-01-01,1:27,,,40.702255,-73.92008,"(40.702255, -73.92008)",STOCKHOLM STREET,,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Passing or Lane Usage Improper,,,,4692013,Station Wagon/Sport Utility Vehicle,Ambulance,,,,2024
2024-01-01,17:45,MANHATTAN,10013.0,40.72369,-74.00543,"(40.72369, -74.00543)",,,54        WATTS STREET,1.0,0.0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,4691915,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-01,20:18,BROOKLYN,11220.0,40.64036,-74.00396,"(40.64036, -74.00396)",,,801       51 STREET,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692128,Sedan,Dump,,,,2024
2024-01-01,2:00,BRONX,10452.0,40.83,-73.93173,"(40.83, -73.93173)",JEROME AVENUE,SEDGWICK AVENUE,,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4691853,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-01,17:37,BRONX,10466.0,40.89204,-73.85814,"(40.89204, -73.85814)",EAST 231 STREET,WHITE PLAINS ROAD,,3.0,0.0,0,0,0,0,3,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,4692055,Sedan,Sedan,Pick-up Truck,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2024
2024-01-01,4:30,,,,,,31 AVENUE,COLLEGE POINT BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4691925,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-01,1:00,STATEN ISLAND,10306.0,40.564323,-74.098434,"(40.564323, -74.098434)",,,60        NEPTUNE STREET,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692058,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-01,19:59,BRONX,10473.0,40.81846,-73.866135,"(40.81846, -73.866135)",,,652       ROSEDALE AVENUE,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4692004,Sedan,Sedan,,,,2024
2024-01-01,20:52,,,40.888596,-73.89068,"(40.888596, -73.89068)",MAJOR DEEGAN EXPRESSWAY,,,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,,,,,4692357,Sedan,,,,,2024
2024-01-01,1:58,,,40.65953,-73.73261,"(40.65953, -73.73261)",254 STREET,,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4691610,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-01,1:00,,,40.701275,-73.88887,"(40.701275, -73.88887)",MYRTLE AVENUE,,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4691890,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-01,16:40,,,,,,Van cortlandt park south,Putnam Avenue,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692339,Sedan,,,,,2024
2024-01-01,3:44,,,,,,FLATBUSH AVENUE,BELT ARKWAY,,5.0,0.0,0,0,0,0,5,0,Unspecified,Unspecified,,,,4691656,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-01,1:44,BRONX,10466.0,40.888092,-73.8614,"(40.888092, -73.8614)",,,678       EAST 225 STREET,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692363,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-01,1:10,BROOKLYN,11223.0,40.593323,-73.964645,"(40.593323, -73.964645)",AVENUE W,OCEAN PARKWAY,,1.0,0.0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4691851,Sedan,E-Scooter,,,,2024
2024-01-01,18:00,BRONX,10473.0,40.827354,-73.84645,"(40.827354, -73.84645)",,,2302      BRUCKNER BOULEVARD,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692005,Sedan,,,,,2024
2024-01-01,22:55,,,40.73181,-73.866646,"(40.73181, -73.866646)",QUEENS BOULEVARD,62 AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4691917,Station Wagon/Sport Utility Vehicle,Sedan,Box Truck,,,2024
2024-01-01,16:01,QUEENS,11367.0,40.72784,-73.83284,"(40.72784, -73.83284)",VANWYCK EXPRESSWAY,JEWEL AVENUE,,1.0,0.0,0,0,0,0,1,0,Unspecified,,,,,4691954,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-01,1:37,BROOKLYN,11220.0,40.63002,-74.01438,"(40.63002, -74.01438)",,,812       BAY RIDGE AVENUE,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,4691758,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,,2024
2024-01-01,20:00,BRONX,10466.0,,,,EAST 233 STREET,BRONX RIVER PARKWAY,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4691806,Sedan,,,,,2024
2024-01-01,4:10,,,40.553833,-74.214584,"(40.553833, -74.214584)",WEST SHORE EXPRESSWAY,,,1.0,0.0,0,0,0,0,1,0,Unsafe Speed,,,,,4691882,Sedan,,,,,2024
2024-01-01,3:50,QUEENS,11369.0,40.770317,-73.87079,"(40.770317, -73.87079)",100 STREET,DITMARS BOULEVARD,,2.0,0.0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4691741,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-01,20:15,,,40.646927,-73.88074,"(40.646927, -73.88074)",PENNSYLVANIA AVENUE,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692073,Sedan,,,,,2024
2024-01-01,4:30,BROOKLYN,11207.0,40.67189,-73.895874,"(40.67189, -73.895874)",PENNSYLVANIA AVENUE,PITKIN AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4691785,PK,Sedan,,,,2024
2024-01-01,6:17,,,40.787197,-73.78,"(40.787197, -73.78)",BELL BOULEVARD,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4691930,Sedan,Sedan,,,,2024
2024-01-01,6:54,,,40.690308,-73.99881,"(40.690308, -73.99881)",BROOKLYN QUEENS EXPRESSWAY,,,2.0,0.0,0,0,0,0,2,0,Tire Failure/Inadequate,,,,,4691871,Sedan,,,,,2024
2024-01-01,20:30,QUEENS,11356.0,40.7925,-73.84077,"(40.7925, -73.84077)",127 STREET,5 AVENUE,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4691941,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-01,2:26,,,40.84046,-73.88596,"(40.84046, -73.88596)",CROSS BRONX EXPY,,,7.0,0.0,0,0,0,0,7,0,Outside Car Distraction,Unsafe Speed,Unspecified,Unspecified,,4691672,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,,2024
2024-01-01,6:10,MANHATTAN,10002.0,40.718792,-73.98902,"(40.718792, -73.98902)",DELANCEY STREET,LUDLOW STREET,,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4691835,Sedan,,,,,2024
2024-01-01,20:20,,,,,,VERRAZANO BRIDGE UPPER,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,4692101,Sedan,Sedan,Sedan,,,2024
2024-01-01,0:16,,,40.732384,-74.01036,"(40.732384, -74.01036)",WEST STREET,,,1.0,0.0,0,0,0,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,4691978,Moped,,,,,2024
2024-01-01,5:45,MANHATTAN,10029.0,40.796005,-73.93542,"(40.796005, -73.93542)",1 AVENUE,EAST 116 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692023,Sedan,PK,,,,2024
2024-01-01,9:00,BROOKLYN,11235.0,40.57636,-73.96854,"(40.57636, -73.96854)",,,3000      OCEAN PARKWAY,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,4691897,Pick-up Truck,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2024
2024-01-01,4:50,QUEENS,11354.0,40.767754,-73.83193,"(40.767754, -73.83193)",32 AVENUE,LINDEN PLACE,,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4692303,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-01,7:05,BROOKLYN,11221.0,40.69216,-73.914764,"(40.69216, -73.914764)",PUTNAM AVENUE,CENTRAL AVENUE,,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,4691939,Taxi,Sedan,Sedan,,,2024
2024-01-01,6:00,,,40.734497,-73.72287,"(40.734497, -73.72287)",CROSS ISLAND PARKWAY,,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,4691696,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-01,5:52,,,,,,CROSS ISLAND PARKWAY,,,1.0,5.0,0,0,0,0,1,5,Alcohol Involvement,Unspecified,,,,4692043,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-01,11:25,BROOKLYN,11203.0,40.64213,-73.92936,"(40.64213, -73.92936)",UTICA AVENUE,AVENUE D,,3.0,0.0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4691811,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,,2024
2024-01-01,20:00,BROOKLYN,11234.0,40.621056,-73.92611,"(40.621056, -73.92611)",,,1600      EAST 51 STREET,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692059,Sedan,,,,,2024
2024-01-01,21:02,QUEENS,11694.0,40.581184,-73.825096,"(40.581184, -73.825096)",SHORE FRONT PARKWAY,BEACH 105 STREET,,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,,,,,4692042,Sedan,,,,,2024
2024-01-01,2:47,MANHATTAN,10011.0,40.73975,-74.00253,"(40.73975, -74.00253)",WEST 14 STREET,8 AVENUE,,1.0,0.0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4691963,Bike,,,,,2024
2024-01-01,3:00,BROOKLYN,11236.0,40.65317,-73.91128,"(40.65317, -73.91128)",,,654       ROCKAWAY PARKWAY,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4691618,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,,2024
2024-01-01,7:40,MANHATTAN,10035.0,40.799576,-73.935905,"(40.799576, -73.935905)",2 AVENUE,EAST 120 STREET,,3.0,0.0,0,0,0,0,3,0,Traffic Control Disregarded,Unspecified,,,,4692284,Motorcycle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-01,2:20,BROOKLYN,11207.0,40.668407,-73.888306,"(40.668407, -73.888306)",,,536       HENDRIX STREET,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4691784,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,,2024
2024-01-01,3:50,,,40.651974,-73.86542,"(40.651974, -73.86542)",BELT PARKWAY,,,0.0,0.0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4691786,Sedan,Sedan,,,,2024
2024-01-01,21:30,QUEENS,11420.0,40.679108,-73.81057,"(40.679108, -73.81057)",,,115-12    130 STREET,1.0,0.0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,4692132,Sedan,Sedan,,,,2024
2024-01-01,7:52,BROOKLYN,11232.0,40.651894,-74.014015,"(40.651894, -74.014015)",2 AVENUE,45 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4691822,Sedan,Box Truck,,,,2024
2024-01-01,7:45,QUEENS,11412.0,40.697052,-73.75734,"(40.697052, -73.75734)",196 STREET,115 AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4692201,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,,2024
2024-01-01,15:09,BROOKLYN,11231.0,40.6737,-74.00444,"(40.6737, -74.00444)",HENRY STREET,LORRAINE STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,,,,,4691870,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-01,1:00,,,40.81108,-73.9273,"(40.81108, -73.9273)",EAST 138 STREET,3 AVENUE,,1.0,0.0,0,0,0,0,1,0,Unspecified,,,,,4691709,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-01,16:42,,,,,,BRUCKNER EXPRESSWAY,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692136,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-01,11:39,,,40.753143,-73.89062,"(40.753143, -73.89062)",76 STREET,,,1.0,0.0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4691742,Station Wagon/Sport Utility Vehicle,Bike,,,,2024
2024-01-01,8:45,BROOKLYN,11220.0,40.639725,-74.01046,"(40.639725, -74.01046)",,,653       56 STREET,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4691821,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-01,8:32,MANHATTAN,10022.0,40.762177,-73.96613,"(40.762177, -73.96613)",EAST 60 STREET,3 AVENUE,,0.0,0.0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,4691850,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-01,22:00,,,,,,BRUCKNER EXPRESSWAY,WHITTIER STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692006,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-01,3:07,MANHATTAN,10033.0,40.85221,-73.933235,"(40.85221, -73.933235)",WEST 185 STREET,WADSWORTH AVENUE,,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4692283,Sedan,,,,,2024
2024-01-01,12:00,,,40.75595,-73.99074,"(40.75595, -73.99074)",WEST 40 STREET,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4691753,Bus,Sedan,,,,2024
2024-01-01,7:08,,,,,,WEST SHORE EXPRESSWAY,,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4691883,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-01,4:30,QUEENS,11354.0,40.76947,-73.84397,"(40.76947, -73.84397)",125 STREET,31 AVENUE,,2.0,0.0,0,0,0,0,2,0,Other Vehicular,Aggressive Driving/Road Rage,,,,4691682,Sedan,Sedan,,,,2024
2024-01-01,5:00,,,,,,BELT PARKWAY,,,3.0,0.0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4691838,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,,2024
2024-01-01,21:00,BRONX,10466.0,40.887127,-73.83333,"(40.887127, -73.83333)",,,3710      HARPER AVENUE,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4692117,Pick-up Truck,,,,,2024
2024-01-01,20:00,,,40.74091,-73.83727,"(40.74091, -73.83727)",VAN WYCK EXPWY,,,1.0,0.0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,4691831,Station Wagon/Sport Utility Vehicle,Moped,,,,2024
2024-01-01,18:20,,,40.60831,-74.12113,"(40.60831, -74.12113)",,,754       MANOR ROAD,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692246,Sedan,,,,,2024
2024-01-01,14:30,QUEENS,11375.0,40.72218,-73.84406,"(40.72218, -73.84406)",,,70-31     108 STREET,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4691919,Sedan,,,,,2024
2024-01-01,1:40,,,40.805077,-73.91092,"(40.805077, -73.91092)",BRUCKNER EXPRESSWAY,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692199,Taxi,Sedan,,,,2024
