CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,Year
2024-01-05,15:00,BRONX,10466.0,40.888588,-73.849884,"(40.888588, -73.849884)",PAULDING AVENUE,EAST 230 STREET,,1.0,0.0,0,0,0,0,0,0,View Obstructed/Limited,Other Vehicular,,,,4693141,Sedan,E-Scooter,,,,2024
2024-01-05,12:45,BROOKLYN,11214.0,40.611782,-73.99949,"(40.611782, -73.99949)",,,1752      79 STREET,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692863,Sedan,,,,,2024
2024-01-05,15:50,QUEENS,11104.0,40.74916,-73.92035,"(40.74916, -73.92035)",BARNETT AVENUE,43 STREET,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4693381,Sedan,,,,,2024
2024-01-05,20:42,QUEENS,11368.0,40.736893,-73.85932,"(40.736893, -73.85932)",,,59-16     99 STREET,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4692927,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,12:08,BROOKLYN,11229.0,40.60678,-73.94111,"(40.60678, -73.94111)",,,1826      BROWN STREET,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692941,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,17:12,,,40.601948,-73.99382,"(40.601948, -73.99382)",86 STREET,,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4692960,Sedan,,,,,2024
2024-01-05,20:00,,,40.8451,-73.91878,"(40.8451, -73.91878)",CROSS BRONX EXPY,,,1.0,0.0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,4692912,Station Wagon/Sport Utility Vehicle,Box Truck,,,,2024
2024-01-05,12:40,MANHATTAN,10011.0,40.745182,-74.00824,"(40.745182, -74.00824)",,,76        11 AVENUE,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4693179,Flat Bed,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,15:25,BROOKLYN,11230.0,40.611954,-73.96817,"(40.611954, -73.96817)",OCEAN PARKWAY,AVENUE O,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4692895,Sedan,Sedan,,,,2024
2024-01-05,19:43,BROOKLYN,11235.0,40.584663,-73.96345,"(40.584663, -73.96345)",SHORE PARKWAY,EAST 6 STREET,,2.0,0.0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4693070,Sedan,,,,,2024
2024-01-05,7:18,BROOKLYN,11212.0,40.654224,-73.91531,"(40.654224, -73.91531)",LINDEN BOULEVARD,EAST 95 STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4693275,Van,Sedan,,,,2024
2024-01-05,14:00,QUEENS,11355.0,40.74125,-73.81912,"(40.74125, -73.81912)",150 STREET,60 AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4693129,Sedan,E-Bike,,,,2024
2024-01-05,11:35,,,40.862614,-73.890114,"(40.862614, -73.890114)",WEBSTER AVENUE,,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4692988,Bus,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,21:17,,,40.66559,-73.83132,"(40.66559, -73.83132)",BELT PARKWAY,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4693317,Sedan,,,,,2024
2024-01-05,14:34,BROOKLYN,11235.0,40.576984,-73.95192,"(40.576984, -73.95192)",ORIENTAL BOULEVARD,AMHERST STREET,,1.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692940,Sedan,E-Scooter,,,,2024
2024-01-05,0:33,BROOKLYN,11229.0,40.592182,-73.924416,"(40.592182, -73.924416)",GERRITSEN AVENUE,FLORENCE AVENUE,,0.0,1.0,0,0,0,0,0,1,Unsafe Speed,Unspecified,,,,4692848,Sedan,Garbage or Refuse,,,,2024
2024-01-05,8:50,,,40.667236,-73.770004,"(40.667236, -73.770004)",BELT PARKWAY,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4692839,Sedan,Sedan,,,,2024
2024-01-05,15:47,QUEENS,11429.0,40.706436,-73.747246,"(40.706436, -73.747246)",209 PLACE,111 AVENUE,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4693011,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,22:40,,,40.810944,-73.963066,"(40.810944, -73.963066)",CLAREMONT AVENUE,,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4693218,Sedan,Sedan,,,,2024
2024-01-05,15:00,BROOKLYN,11249.0,40.71082,-73.96853,"(40.71082, -73.96853)",KENT AVENUE,BROADWAY,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692967,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,8:30,BROOKLYN,11220.0,40.631752,-74.01725,"(40.631752, -74.01725)",,,649       BAY RIDGE AVENUE,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692844,Sedan,Sedan,,,,2024
2024-01-05,15:50,,,40.688614,-73.989174,"(40.688614, -73.989174)",,,ATLANTIC AVENUE,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4693284,Motorcycle,,,,,2024
2024-01-05,12:15,,,40.700436,-73.81534,"(40.700436, -73.81534)",VAN WYCK EXPWY,,,0.0,0.0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Following Too Closely,Unspecified,,,4692871,Sedan,Taxi,Station Wagon/Sport Utility Vehicle,,,2024
2024-01-05,20:25,BROOKLYN,11210.0,40.62216,-73.93925,"(40.62216, -73.93925)",,,1386      EAST 37 STREET,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692920,Sedan,,,,,2024
2024-01-05,8:55,,,40.667236,-73.770004,"(40.667236, -73.770004)",BELT PARKWAY,,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692816,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-05,13:40,,,40.58573,-74.16865,"(40.58573, -74.16865)",,,2505      RICHMOND AVENUE,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,,,,,4692935,Sedan,,,,,2024
2024-01-05,22:34,,,40.679276,-73.92906,"(40.679276, -73.92906)",FULTON STREET,UTICA AVENUE,,2.0,0.0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4693108,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-05,10:35,BROOKLYN,11221.0,40.687416,-73.91843,"(40.687416, -73.91843)",,,1476      BROADWAY,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4692830,Sedan,Sedan,,,,2024
2024-01-05,16:43,MANHATTAN,10030.0,40.822834,-73.941925,"(40.822834, -73.941925)",WEST 145 STREET,8 AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4693395,Station Wagon/Sport Utility Vehicle,Box Truck,,,,2024
2024-01-05,7:04,BRONX,10473.0,40.819946,-73.86648,"(40.819946, -73.86648)",,,758       ROSEDALE AVENUE,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692793,Bus,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,15:35,QUEENS,11373.0,40.74124,-73.869514,"(40.74124, -73.869514)",94 STREET,50 AVENUE,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,4693112,Motorcycle,,,,,2024
2024-01-05,19:40,BROOKLYN,11231.0,40.68368,-74.00052,"(40.68368, -74.00052)",,,170       UNION STREET,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692904,Sedan,,,,,2024
2024-01-05,16:25,BROOKLYN,11220.0,40.63626,-74.025826,"(40.63626, -74.025826)",,,6819      3 AVENUE,1.0,0.0,0,0,0,0,1,0,Passing Too Closely,Unspecified,,,,4692889,Sedan,Bus,,,,2024
2024-01-05,5:56,,,40.83599,-73.914825,"(40.83599, -73.914825)",SHERIDAN AVENUE,,,1.0,0.0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,4692857,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-05,8:10,,,40.709305,-73.84369,"(40.709305, -73.84369)",METROPOLITAN AVENUE,UNION TURNPIKE,,1.0,0.0,0,0,0,0,1,0,Other Vehicular,Driver Inattention/Distraction,,,,4692825,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,8:30,STATEN ISLAND,10301.0,40.637196,-74.07799,"(40.637196, -74.07799)",,,16        SAINT PAULS AVENUE,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692872,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-05,0:00,,,40.72083,-73.93814,"(40.72083, -73.93814)",DIVISION PLACE,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4693232,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,23:54,BROOKLYN,11207.0,40.675663,-73.901695,"(40.675663, -73.901695)",ATLANTIC AVENUE,HINSDALE STREET,,2.0,0.0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4693162,Sedan,Pick-up Truck,,,,2024
2024-01-05,21:45,QUEENS,11363.0,40.77067,-73.7355,"(40.77067, -73.7355)",NORTHERN BOULEVARD,LITTLE NECK PARKWAY,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4692915,Sedan,,,,,2024
2024-01-05,2:25,QUEENS,11370.0,40.765377,-73.88906,"(40.765377, -73.88906)",ASTORIA BOULEVARD,80 STREET,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4692930,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-05,17:06,QUEENS,11417.0,40.68078,-73.84211,"(40.68078, -73.84211)",,,97-01     LIBERTY AVENUE,1.0,0.0,0,0,0,0,1,0,Backing Unsafely,Turning Improperly,,,,4693303,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,11:20,BROOKLYN,11220.0,40.639183,-74.01108,"(40.639183, -74.01108)",,,651       57 STREET,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692999,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,1:00,,,40.7605,-73.95699,"(40.7605, -73.95699)",FDR DRIVE,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4692733,Sedan,Sedan,,,,2024
2024-01-05,19:40,MANHATTAN,10019.0,40.767918,-73.985725,"(40.767918, -73.985725)",WEST 57 STREET,9 AVENUE,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4693023,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-05,15:10,BROOKLYN,11234.0,40.61466,-73.92351,"(40.61466, -73.92351)",EAST 53 STREET,FILLMORE AVENUE,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4692884,Sedan,,,,,2024
2024-01-05,12:44,QUEENS,11429.0,40.710747,-73.75066,"(40.710747, -73.75066)",208 STREET,104 AVENUE,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4693291,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,0:00,,,40.59455,-73.997574,"(40.59455, -73.997574)",BELT PARKWAY,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692959,Sedan,Sedan,,,,2024
2024-01-05,9:01,QUEENS,11358.0,40.76136,-73.78613,"(40.76136, -73.78613)",196 STREET,STATION ROAD,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692852,Sedan,,,,,2024
2024-01-05,14:45,QUEENS,11418.0,40.698357,-73.82006,"(40.698357, -73.82006)",,,130-45    91 AVENUE,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,4693376,Station Wagon/Sport Utility Vehicle,Sedan,Pick-up Truck,,,2024
2024-01-05,23:30,,,40.607685,-74.13892,"(40.607685, -74.13892)",STATEN ISLAND EXPRESSWAY,,,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4692984,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,15:51,BRONX,10467.0,40.88468,-73.861115,"(40.88468, -73.861115)",,,724       EAST 221 STREET,1.0,0.0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,4693196,Bus,Sedan,,,,2024
2024-01-05,12:45,QUEENS,11373.0,40.7338,-73.871414,"(40.7338, -73.871414)",,,90-15     QUEENS BOULEVARD,1.0,0.0,1,0,0,0,0,0,Following Too Closely,,,,,4692926,E-Bike,,,,,2024
2024-01-05,15:01,,,40.700737,-73.99499,"(40.700737, -73.99499)",BROOKLYN QUEENS EXPRESSWAY,,,2.0,0.0,0,0,0,0,2,0,Other Vehicular,Other Vehicular,,,,4692911,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,18:55,QUEENS,11385.0,40.71032,-73.89937,"(40.71032, -73.89937)",FRESH POND ROAD,GROVE STREET,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4693250,Sedan,,,,,2024
2024-01-05,20:15,,,,,,WINTHROP STREET,,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4693058,Sedan,Box Truck,,,,2024
2024-01-05,7:50,,,40.76747,-73.75961,"(40.76747, -73.75961)",CROSS ISLAND PARKWAY,,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692851,Sedan,,,,,2024
2024-01-05,23:00,QUEENS,11372.0,40.75585,-73.88259,"(40.75585, -73.88259)",NORTHERN BOULEVARD,85 STREET,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4693032,Sedan,,,,,2024
2024-01-05,7:33,BROOKLYN,11207.0,40.67147,-73.89576,"(40.67147, -73.89576)",,,249       PENNSYLVANIA AVENUE,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4693155,Pick-up Truck,,,,,2024
2024-01-05,15:45,,,40.721233,-73.73634,"(40.721233, -73.73634)",SPRINGFIELD BOULEVARD,94 AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4693013,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,8:38,QUEENS,11435.0,40.703026,-73.80845,"(40.703026, -73.80845)",SUTPHIN BOULEVARD,90 AVENUE,,1.0,0.0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4693322,Moped,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,18:50,QUEENS,11417.0,40.671127,-73.84709,"(40.671127, -73.84709)",,,139-06    WHITELAW STREET,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4693316,Sedan,Sedan,,,,2024
2024-01-05,19:30,BROOKLYN,11203.0,40.65492,-73.92879,"(40.65492, -73.92879)",,,246       EAST 52 STREET,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4693283,,,,,,2024
2024-01-05,19:15,QUEENS,11432.0,40.714645,-73.78083,"(40.714645, -73.78083)",,,182-01    WEXFORD TERRACE,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692916,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,11:00,,,40.6953,-73.812096,"(40.6953, -73.812096)",VANWYCK EXPRESSWAY,97 AVENUE,,2.0,0.0,0,0,0,0,2,0,Unsafe Lane Changing,Unspecified,,,,4693333,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-05,17:30,,,40.69231,-73.88147,"(40.69231, -73.88147)",JACKIE ROBINSON PKWY,,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4693352,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,11:42,MANHATTAN,10011.0,40.744694,-73.99705,"(40.744694, -73.99705)",,,249       WEST 23 STREET,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4693178,Station Wagon/Sport Utility Vehicle,Taxi,,,,2024
2024-01-05,18:00,,,40.86957,-73.90633,"(40.86957, -73.90633)",HEATH AVENUE,,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4693245,Sedan,,,,,2024
2024-01-05,7:10,QUEENS,11420.0,40.66935,-73.81423,"(40.66935, -73.81423)",,,125-15    135 AVENUE,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,4693308,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-05,15:00,BROOKLYN,11206.0,40.696983,-73.935234,"(40.696983, -73.935234)",BROADWAY,MYRTLE AVENUE,,1.0,0.0,0,0,0,0,1,0,Backing Unsafely,Unspecified,,,,4693078,Sedan,Sedan,,,,2024
2024-01-05,8:00,QUEENS,11101.0,40.750343,-73.94199,"(40.750343, -73.94199)",,,42-20     24 STREET,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4692834,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-05,9:00,BROOKLYN,11203.0,40.66323,-73.93161,"(40.66323, -73.93161)",REMSEN AVENUE,UTICA AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4693127,Station Wagon/Sport Utility Vehicle,Taxi,,,,2024
2024-01-05,19:00,MANHATTAN,10029.0,40.793705,-73.937836,"(40.793705, -73.937836)",,,328       EAST 112 STREET,0.0,0.0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,4692921,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,17:40,BROOKLYN,11207.0,40.66278,-73.88086,"(40.66278, -73.88086)",LINDEN BOULEVARD,ASHFORD STREET,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4693159,Sedan,,,,,2024
2024-01-05,7:45,MANHATTAN,10021.0,40.76721,-73.95867,"(40.76721, -73.95867)",,,318       EAST 70 STREET,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4693373,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-05,10:44,,,40.62557,-74.176575,"(40.62557, -74.176575)",GOETHALS ROAD NORTH,FOREST AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4692936,Sedan,,,,,2024
2024-01-05,17:30,QUEENS,11368.0,40.75774,-73.84446,"(40.75774, -73.84446)",126 STREET,37 AVENUE,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4693273,Sedan,Pick-up Truck,,,,2024
2024-01-05,21:18,MANHATTAN,10011.0,40.741642,-73.997444,"(40.741642, -73.997444)",WEST 19 STREET,7 AVENUE,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4693182,Sedan,,,,,2024
2024-01-05,0:00,BROOKLYN,11206.0,40.701324,-73.94293,"(40.701324, -73.94293)",,,714       BROADWAY,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4692968,Pick-up Truck,Sedan,,,,2024
2024-01-05,13:44,BROOKLYN,11236.0,40.63838,-73.89481,"(40.63838, -73.89481)",,,1772      ROCKAWAY PARKWAY,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4693206,Sedan,,,,,2024
2024-01-05,15:20,BRONX,10462.0,40.855186,-73.869705,"(40.855186, -73.869705)",,,2166      BRONX PARK EAST,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692947,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,11:10,QUEENS,11373.0,40.745697,-73.88642,"(40.745697, -73.88642)",79 STREET,41 AVENUE,,1.0,0.0,0,0,0,0,1,0,Backing Unsafely,Unspecified,,,,4692925,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,10:08,QUEENS,11385.0,40.69815,-73.9029,"(40.69815, -73.9029)",,,992       CYPRESS AVENUE,0.0,0.0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4692814,Convertible,Sedan,,,,2024
2024-01-05,10:30,BROOKLYN,11236.0,40.646297,-73.91274,"(40.646297, -73.91274)",,,900       REMSEN AVENUE,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4693136,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-05,0:00,QUEENS,11433.0,40.70509,-73.7907,"(40.70509, -73.7907)",168 PLACE,93 AVENUE,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4693321,Sedan,,,,,2024
2024-01-05,12:55,QUEENS,11362.0,40.764748,-73.72533,"(40.764748, -73.72533)",,,254-61    NASSAU BOULEVARD,6.0,0.0,0,0,0,0,6,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,4692914,Sedan,Sedan,Sedan,Sedan,Sedan,2024
2024-01-05,16:45,BROOKLYN,11211.0,40.709328,-73.955894,"(40.709328, -73.955894)",SOUTH 4 STREET,RODNEY STREET,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,4692969,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-05,22:00,BROOKLYN,11233.0,40.670895,-73.91405,"(40.670895, -73.91405)",EAST NEW YORK AVENUE,BOYLAND STREET,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,4692905,Sedan,,,,,2024
2024-01-05,15:40,BRONX,10470.0,40.895374,-73.86356,"(40.895374, -73.86356)",WEBSTER AVENUE,EAST 233 STREET,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4693181,Taxi,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-05,19:30,QUEENS,11385.0,40.71112,-73.89837,"(40.71112, -73.89837)",,,63-15     TRAFFIC AVENUE,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4693251,Sedan,,,,,2024
2024-01-05,19:30,BROOKLYN,11225.0,40.659725,-73.95681,"(40.659725, -73.95681)",BEDFORD AVENUE,MIDWOOD STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4693056,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
