CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,Year
2024-01-04,12:55,MANHATTAN,10016.0,40.742077,-73.97727,"(40.742077, -73.97727)",,,304       EAST 30 STREET,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692630,Sedan,Pick-up Truck,,,,2024
2024-01-04,0:17,,,,,,HAMILTON AVENUE,HICKS STREET,,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4692665,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-04,18:22,QUEENS,11432.0,40.7178,-73.80358,"(40.7178, -73.80358)",164 STREET,82 ROAD,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692681,Ambulance,Sedan,,,,2024
2024-01-04,10:55,,,40.765324,-73.816185,"(40.765324, -73.816185)",NORTHERN BOULEVARD,149 PLACE,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,,,,,4692811,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-04,21:19,QUEENS,11356.0,40.7856,-73.83936,"(40.7856, -73.83936)",129 STREET,14 AVENUE,,1.0,0.0,0,0,0,0,1,0,Alcohol Involvement,,,,,4692824,Sedan,,,,,2024
2024-01-04,14:45,MANHATTAN,10006.0,40.709835,-74.014885,"(40.709835, -74.014885)",WEST STREET,ALBANY STREET,,1.0,0.0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,4693172,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-04,8:35,BROOKLYN,11203.0,40.656002,-73.94054,"(40.656002, -73.94054)",CLARKSON AVENUE,EAST 40 STREET,,1.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,4692679,Sedan,E-Scooter,,,,2024
2024-01-04,8:15,BROOKLYN,11236.0,40.64571,-73.897484,"(40.64571, -73.897484)",,,10112     FLATLANDS AVENUE,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4693209,Sedan,,,,,2024
2024-01-04,13:15,QUEENS,11367.0,40.729855,-73.81853,"(40.729855, -73.81853)",150 STREET,70 ROAD,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692685,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-04,6:55,BRONX,10461.0,,,,,,1084      MORRIS PARK AVENUE,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,4692807,,,,,,2024
2024-01-04,14:20,,,40.76635,-73.95103,"(40.76635, -73.95103)",FDR DRIVE,,,2.0,0.0,0,0,0,0,2,0,Backing Unsafely,Unspecified,Unspecified,,,4692732,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,2024
2024-01-04,11:30,QUEENS,11354.0,40.764915,-73.812164,"(40.764915, -73.812164)",,,152-03    NORTHERN BOULEVARD,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,4692812,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-04,1:45,,,40.679054,-73.76184,"(40.679054, -73.76184)",FARMERS BOULEVARD,,,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Other Vehicular,Other Vehicular,,,4692479,Sedan,Box Truck,Tractor Truck Diesel,,,2024
2024-01-04,8:57,BROOKLYN,11218.0,40.647594,-73.97351,"(40.647594, -73.97351)",CATON AVENUE,EAST 7 STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692784,Bus,Tractor Truck Diesel,,,,2024
2024-01-04,7:00,QUEENS,11385.0,40.70202,-73.85721,"(40.70202, -73.85721)",,,82-73     88 LANE,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692720,Sedan,,,,,2024
2024-01-04,12:20,,,40.624912,-74.146706,"(40.624912, -74.146706)",FOREST AVENUE,,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,4692652,PK,,,,,2024
2024-01-04,13:30,,,40.665848,-73.75187,"(40.665848, -73.75187)",BELT PARKWAY,,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4692671,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-04,19:43,,,40.66077,-73.89551,"(40.66077, -73.89551)",,,NEW LOTS AVENUE,2.0,0.0,0,0,1,0,1,0,Unspecified,Unspecified,,,,4692715,Sedan,Bike,,,,2024
2024-01-04,14:17,QUEENS,11372.0,40.755882,-73.874054,"(40.755882, -73.874054)",,,33-45     94 STREET,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4693024,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-04,2:15,BRONX,10458.0,40.864254,-73.88813,"(40.864254, -73.88813)",WEBSTER AVENUE,EAST 195 STREET,,1.0,0.0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,4692526,Sedan,Moped,,,,2024
2024-01-04,5:00,,,40.842358,-73.91223,"(40.842358, -73.91223)",GRAND CONCOURSE,,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4692751,Sedan,,,,,2024
2024-01-04,8:30,QUEENS,11103.0,40.76398,-73.910515,"(40.76398, -73.910515)",28 AVENUE,44 STREET,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4692564,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-04,18:39,BROOKLYN,11221.0,40.689407,-73.913956,"(40.689407, -73.913956)",HANCOCK STREET,EVERGREEN AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4693088,Sedan,,,,,2024
2024-01-04,20:20,QUEENS,11691.0,40.606297,-73.75063,"(40.606297, -73.75063)",,,14-32     CENTRAL AVENUE,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4692876,Sedan,Sedan,,,,2024
2024-01-04,7:45,,,40.71127,-73.903046,"(40.71127, -73.903046)",60 PLACE,BLEECKER STREET,,2.0,0.0,2,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4692620,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-04,2:10,MANHATTAN,10039.0,40.82062,-73.93666,"(40.82062, -73.93666)",,,101       WEST 145 STREET,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4692494,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-04,14:40,QUEENS,11101.0,40.749054,-73.95222,"(40.749054, -73.95222)",44 DRIVE,VERNON BOULEVARD,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4692758,Sedan,,,,,2024
2024-01-04,10:15,STATEN ISLAND,10301.0,40.638252,-74.078835,"(40.638252, -74.078835)",,,66        VICTORY BOULEVARD,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4692835,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-04,20:15,QUEENS,11421.0,40.694775,-73.84774,"(40.694775, -73.84774)",JAMAICA AVENUE,98 STREET,,2.0,0.0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,Unspecified,,,4692764,Sedan,Sedan,Sedan,,,2024
2024-01-04,14:14,BROOKLYN,11233.0,40.6784,-73.91308,"(40.6784, -73.91308)",FULTON STREET,SOMERS STREET,,1.0,0.0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,4692903,Taxi,,,,,2024
2024-01-04,8:10,BROOKLYN,11226.0,40.641468,-73.95938,"(40.641468, -73.95938)",OCEAN AVENUE,DORCHESTER ROAD,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4692551,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-04,21:25,,,40.696175,-73.98036,"(40.696175, -73.98036)",NAVY STREET,TILLARY STREET,,1.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692963,Taxi,E-Scooter,,,,2024
2024-01-04,17:31,QUEENS,11418.0,40.700935,-73.84022,"(40.700935, -73.84022)",MYRTLE AVENUE,84 AVENUE,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4693371,Sedan,,,,,2024
2024-01-04,11:13,QUEENS,11103.0,40.759346,-73.91981,"(40.759346, -73.91981)",38 STREET,BROADWAY,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4692783,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-04,11:15,QUEENS,11379.0,40.717827,-73.8724,"(40.717827, -73.8724)",80 STREET,DRY HARBOR ROAD,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692820,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-04,15:50,MANHATTAN,10002.0,40.713516,-73.98137,"(40.713516, -73.98137)",,,351       MADISON STREET,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692688,Sedan,FORK LIFT,,,,2024
2024-01-04,8:50,BRONX,10462.0,40.8313,-73.85316,"(40.8313, -73.85316)",,,2115      CROSS BRONX EXPRESSWAY,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,Unspecified,,,4692798,Station Wagon/Sport Utility Vehicle,Van,Sedan,,,2024
2024-01-04,19:00,BROOKLYN,11223.0,40.597477,-73.97572,"(40.597477, -73.97572)",,,2073      WEST 4 STREET,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692770,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-04,19:52,BROOKLYN,11201.0,40.69977,-73.98294,"(40.69977, -73.98294)",GOLD STREET,SANDS STREET,,2.0,0.0,0,0,0,0,2,0,Aggressive Driving/Road Rage,Unspecified,,,,4692696,Sedan,Sedan,,,,2024
2024-01-04,2:00,QUEENS,11368.0,40.756493,-73.85881,"(40.756493, -73.85881)",110 STREET,34 AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692506,Sedan,Sedan,,,,2024
2024-01-04,8:00,BRONX,10453.0,40.8518,-73.909225,"(40.8518, -73.909225)",JEROME AVENUE,EAST TREMONT AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4693042,Sedan,,,,,2024
2024-01-04,15:15,MANHATTAN,10019.0,40.762966,-73.973976,"(40.762966, -73.973976)",EAST 57 STREET,5 AVENUE,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Unsafe Lane Changing,,,,4693143,Bus,Sedan,,,,2024
2024-01-04,15:30,,,,,,NEW ENGLAND THRUWAY RAMP,,,1.0,0.0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,4692808,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-04,5:11,,,40.649155,-74.01293,"(40.649155, -74.01293)",GOWANUS EXPY (BQE),,,1.0,0.0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,4692728,Station Wagon/Sport Utility Vehicle,Flat Bed,,,,2024
2024-01-04,8:50,MANHATTAN,10019.0,40.766777,-73.996765,"(40.766777, -73.996765)",WEST 50 STREET,12 AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692840,Station Wagon/Sport Utility Vehicle,Van,,,,2024
2024-01-04,13:47,BRONX,10460.0,40.835968,-73.87,"(40.835968, -73.87)",CROSS BRONX EXPRESSWAY,ROSEDALE AVENUE,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4692638,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-04,21:50,BROOKLYN,11209.0,40.62149,-74.02622,"(40.62149, -74.02622)",86 STREET,5 AVENUE,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4692684,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-04,13:05,QUEENS,11692.0,40.590656,-73.803154,"(40.590656, -73.803154)",BEACH 75 STREET,BEACH CHANNEL DRIVE,,1.0,0.0,0,0,1,0,0,0,View Obstructed/Limited,Traffic Control Disregarded,,,,4692658,Sedan,Bike,,,,2024
2024-01-04,19:30,,,40.702457,-73.98764,"(40.702457, -73.98764)",FRONT STREET,,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4693220,Sedan,Box Truck,,,,2024
2024-01-04,14:37,BROOKLYN,11236.0,40.637108,-73.89338,"(40.637108, -73.89338)",AVENUE M,ROCKAWAY PARKWAY,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4692944,,,,,,2024
2024-01-04,15:25,,,40.743374,-73.83591,"(40.743374, -73.83591)",LONG ISLAND EXPRESSWAY,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4693006,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-04,14:01,,,40.86475,-73.8889,"(40.86475, -73.8889)",EAST 195 STREET,,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692776,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-04,8:45,QUEENS,11377.0,40.739964,-73.89424,"(40.739964, -73.89424)",QUEENS BOULEVARD,70 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inexperience,,,,4692568,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-04,0:00,BROOKLYN,11236.0,40.639076,-73.90337,"(40.639076, -73.90337)",AVENUE J,EAST 91 STREET,,4.0,0.0,0,0,0,0,4,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,4692729,Sedan,Sedan,,,,2024
2024-01-04,22:00,BROOKLYN,11204.0,0.0,0.0,"(0.0, 0.0)",,,1827      70 STREET,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692862,Sedan,,,,,2024
2024-01-04,15:30,,,40.758526,-73.80141,"(40.758526, -73.80141)",43 AVENUE,,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4693123,Station Wagon/Sport Utility Vehicle,Bus,,,,2024
2024-01-04,20:00,,,40.730038,-73.923935,"(40.730038, -73.923935)",44 STREET,55 AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4693380,Station Wagon/Sport Utility Vehicle,Box Truck,,,,2024
2024-01-04,16:10,,,40.689274,-73.92398,"(40.689274, -73.92398)",GATES AVENUE,,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4693107,Bus,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-04,15:02,QUEENS,11385.0,40.705032,-73.909,"(40.705032, -73.909)",ONDERDONK AVENUE,GROVE STREET,,2.0,0.0,0,0,0,0,2,0,Glare,Unspecified,,,,4692716,Station Wagon/Sport Utility Vehicle,Taxi,,,,2024
2024-01-04,14:00,BROOKLYN,11218.0,40.635983,-73.97411,"(40.635983, -73.97411)",DITMAS AVENUE,EAST 5 STREET,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4692985,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-04,7:24,QUEENS,11374.0,40.730118,-73.86232,"(40.730118, -73.86232)",QUEENS BOULEVARD,63 ROAD,,2.0,0.0,0,0,0,0,2,0,Pavement Slippery,Unspecified,,,,4692586,Sedan,Bus,,,,2024
2024-01-04,18:10,,,40.58309,-73.98637,"(40.58309, -73.98637)",CROPSEY AVENUE,,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4693069,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-04,8:31,QUEENS,11368.0,40.754776,-73.85376,"(40.754776, -73.85376)",,,37-10     114 STREET,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4692584,Sedan,Sedan,,,,2024
2024-01-04,14:40,BROOKLYN,11213.0,40.67786,-73.93863,"(40.67786, -73.93863)",ATLANTIC AVENUE,ALBANY AVENUE,,1.0,0.0,0,0,0,0,1,0,Other Vehicular,Following Too Closely,,,,4692866,Sedan,Sedan,,,,2024
2024-01-04,7:40,,,40.84366,-73.92005,"(40.84366, -73.92005)",SHAKESPEARE AVENUE,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692749,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-04,17:35,BROOKLYN,11211.0,40.71617,-73.95952,"(40.71617, -73.95952)",BEDFORD AVENUE,NORTH 4 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692759,Sedan,,,,,2024
2024-01-04,23:05,,,,,,WILLIAMSBURG BRIDGE OUTER ROADWA,,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4692706,Taxi,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-04,18:09,,,,,,VANDAM STREET,QUEENS BOULEVARD,,2.0,0.0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4693387,Box Truck,Sedan,,,,2024
2024-01-04,14:28,BROOKLYN,11236.0,40.63947,-73.902756,"(40.63947, -73.902756)",AVENUE J,EAST 92 STREET,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4693208,Sedan,Sedan,,,,2024
2024-01-04,22:35,,,40.725918,-73.89535,"(40.725918, -73.89535)",BORDEN AVENUE,69 STREET,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4692821,Sedan,Sedan,,,,2024
2024-01-04,15:45,QUEENS,11434.0,40.683914,-73.76787,"(40.683914, -73.76787)",,,176-05    SUNBURY ROAD,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692954,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-04,9:56,QUEENS,11385.0,40.702312,-73.893715,"(40.702312, -73.893715)",,,70-22     CYPRESS HILLS STREET,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692625,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-04,21:12,QUEENS,11375.0,40.71512,-73.83224,"(40.71512, -73.83224)",78 AVENUE,QUEENS BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692802,Sedan,Sedan,,,,2024
2024-01-04,0:00,BROOKLYN,11208.0,40.668774,-73.877716,"(40.668774, -73.877716)",,,1107      DUMONT AVENUE,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4693163,,,,,,2024
2024-01-04,13:30,,,40.68473,-74.00102,"(40.68473, -74.00102)",BROOKLYN QUEENS EXPRESSWAY,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4692667,Sedan,,,,,2024
2024-01-04,18:20,QUEENS,11365.0,40.730362,-73.80929,"(40.730362, -73.80929)",,,159-25    71 AVENUE,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Backing Unsafely,,,,4692687,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-04,21:50,BRONX,10453.0,40.861862,-73.91275,"(40.861862, -73.91275)",WEST FORDHAM ROAD,MAJOR DEEGAN EXPRESSWAY,,1.0,0.0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,4692809,Sedan,Sedan,,,,2024
2024-01-04,9:57,MANHATTAN,10040.0,40.86086,-73.928825,"(40.86086, -73.928825)",WEST 196 STREET,ELLWOOD STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4693192,Sedan,,,,,2024
2024-01-04,2:00,BROOKLYN,11226.0,40.644825,-73.958,"(40.644825, -73.958)",,,1063      FLATBUSH AVENUE,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692553,Sedan,,,,,2024
2024-01-04,16:07,,,,,,PELHAM PARKWAY NORTH,BOSTON ROAD,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4692804,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-04,18:00,MANHATTAN,10037.0,40.810173,-73.937416,"(40.810173, -73.937416)",EAST 132 STREET,MADISON AVENUE,,1.0,0.0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,4692782,,,,,,2024
2024-01-04,15:42,,,40.586296,-74.162994,"(40.586296, -74.162994)",MERRYMOUNT STREET,RICHMOND HILL ROAD,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4692937,Sedan,,,,,2024
2024-01-04,9:30,STATEN ISLAND,10304.0,40.629913,-74.084854,"(40.629913, -74.084854)",,,12        OCCIDENT AVENUE,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,,,,,4692836,Sedan,,,,,2024
2024-01-04,8:43,,,40.75218,-73.85201,"(40.75218, -73.85201)",GRAND CENTRAL PKWY,,,2.0,0.0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4692646,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-04,10:00,QUEENS,11365.0,40.736984,-73.78162,"(40.736984, -73.78162)",,,67-10B    190 LANE,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692683,Sedan,Sedan,,,,2024
2024-01-04,14:28,QUEENS,11368.0,40.753315,-73.85928,"(40.753315, -73.85928)",,,108-24    37 DRIVE,2.0,0.0,2,0,0,0,0,0,Tinted Windows,,,,,4692662,Sedan,,,,,2024
2024-01-04,19:24,,,40.66929,-73.842445,"(40.66929, -73.842445)",CROSS BAY BOULEVARD,NORTH CONDUIT AVENUE,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4692723,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-04,19:00,STATEN ISLAND,10305.0,40.601,-74.07645,"(40.601, -74.07645)",FINGERBOARD ROAD,STEUBEN STREET,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4692797,,,,,,2024
2024-01-04,14:30,QUEENS,11104.0,40.747105,-73.92266,"(40.747105, -73.92266)",41 STREET,SKILLMAN AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692760,Sedan,,,,,2024
2024-01-04,7:55,,,40.772877,-73.993416,"(40.772877, -73.993416)",12 AVENUE,,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4692841,Bike,,,,,2024
2024-01-04,14:00,BROOKLYN,11214.0,40.603573,-73.99653,"(40.603573, -73.99653)",,,2071      86 STREET,1.0,0.0,0,0,0,0,1,0,Driver Inexperience,Driver Inexperience,,,,4692958,Sedan,Motorcycle,,,,2024
2024-01-04,16:02,BRONX,10467.0,40.86244,-73.8662,"(40.86244, -73.8662)",CRUGER AVENUE,BOSTON ROAD,,1.0,0.0,0,0,1,0,0,0,Following Too Closely,Unspecified,,,,4693267,Bike,,,,,2024
2024-01-04,7:09,,,40.843678,-73.871956,"(40.843678, -73.871956)",BRONX RIVER PARKWAY,,,0.0,0.0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,4692710,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-04,8:51,,,40.691822,-73.92223,"(40.691822, -73.92223)",GROVE STREET,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692611,Sedan,,,,,2024
