CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,Year
2024-01-02,6:00,MANHATTAN,10010.0,,,,,,175       5 AVENUE,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692330,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-02,17:55,MANHATTAN,10035.0,40.80256,-73.943,"(40.80256, -73.943)",EAST 120 STREET,MADISON AVENUE,,1.0,0.0,0,0,0,0,1,0,Unspecified,,,,,4692289,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-02,0:39,BROOKLYN,11229.0,40.59861,-73.938644,"(40.59861, -73.938644)",AVENUE V,BATCHELDER STREET,,1.0,0.0,0,0,0,0,1,0,Passing Too Closely,Unspecified,,,,4691847,Station Wagon/Sport Utility Vehicle,Box Truck,,,,2024
2024-01-02,20:34,QUEENS,11434.0,40.664017,-73.7686,"(40.664017, -73.7686)",FARMERS BOULEVARD,BREWER BOULEVARD,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,4692670,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-02,6:24,QUEENS,11378.0,40.726696,-73.92293,"(40.726696, -73.92293)",,,44-03     56 ROAD,0.0,0.0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4692172,Station Wagon/Sport Utility Vehicle,Flat Bed,,,,2024
2024-01-02,21:20,QUEENS,11385.0,40.70059,-73.89696,"(40.70059, -73.89696)",,,60-36     MYRTLE AVENUE,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692547,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-02,7:10,,,40.72621,-73.920525,"(40.72621, -73.920525)",56 ROAD,,,0.0,0.0,0,0,0,0,0,0,Pavement Slippery,Unspecified,Unspecified,,,4691933,Station Wagon/Sport Utility Vehicle,Flat Bed,Box Truck,,,2024
2024-01-02,11:54,QUEENS,11420.0,,,,,,111-04    114 STREET,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4692140,Sedan,,,,,2024
2024-01-02,20:56,MANHATTAN,10019.0,40.762394,-73.97861,"(40.762394, -73.97861)",WEST 54 STREET,AVENUE OF THE AMERICAS,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,4692290,Bus,,,,,2024
2024-01-02,19:14,,,40.628662,-74.13675,"(40.628662, -74.13675)",DECKER AVENUE,CATHERINE STREET,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4692191,Pick-up Truck,,,,,2024
2024-01-02,11:15,BROOKLYN,11213.0,40.66427,-73.9303,"(40.66427, -73.9303)",,,1039      MONTGOMERY STREET,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4692233,Tanker,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-02,0:00,BROOKLYN,11234.0,40.616436,-73.92953,"(40.616436, -73.92953)",AVENUE O,SCHENECTADY AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692060,Bus,Power shov,,,,2024
2024-01-02,15:40,,,40.856625,-73.8319,"(40.856625, -73.8319)",HUTCHINSON RIVER PARKWAY,,,2.0,0.0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4692086,Sedan,Sedan,,,,2024
2024-01-02,6:00,,,40.861862,-73.91275,"(40.861862, -73.91275)",WEST FORDHAM ROAD,,,0.0,0.0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Driver Inattention/Distraction,Unspecified,,4692163,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,,2024
2024-01-02,12:30,MANHATTAN,10018.0,40.756123,-73.991165,"(40.756123, -73.991165)",,,300       WEST 40 STREET,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692028,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-02,21:18,,,,,,FDR DRIVE,EAST 132 STREET,,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4692356,Sedan,Sedan,,,,2024
2024-01-02,19:55,MANHATTAN,10005.0,40.70518,-74.0074,"(40.70518, -74.0074)",WATER STREET,WALL STREET,,1.0,0.0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,4692435,Bike,,,,,2024
2024-01-02,8:29,BROOKLYN,11208.0,40.668785,-73.87758,"(40.668785, -73.87758)",DUMONT AVENUE,ATKINS AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692076,Sedan,,,,,2024
2024-01-02,11:53,BRONX,10460.0,40.838238,-73.876686,"(40.838238, -73.876686)",EAST 177 STREET,BRONX PARK AVENUE,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4692206,Sedan,Sedan,,,,2024
2024-01-02,14:05,BROOKLYN,11223.0,40.593323,-73.964645,"(40.593323, -73.964645)",OCEAN PARKWAY,AVENUE W,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692633,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-02,17:00,BROOKLYN,11223.0,40.597683,-73.96686,"(40.597683, -73.96686)",EAST 5 STREET,AVENUE U,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,4692154,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-02,15:15,,,40.616608,-74.14234,"(40.616608, -74.14234)",CRYSTAL AVENUE,WATCHOGUE ROAD,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692214,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,,2024
2024-01-02,5:56,,,40.761204,-73.75539,"(40.761204, -73.75539)",CROSS ISLAND PARKWAY,,,1.0,0.0,0,0,0,0,1,0,Outside Car Distraction,Outside Car Distraction,Unspecified,,,4692413,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,2024
2024-01-02,8:40,BROOKLYN,11234.0,40.63747,-73.91918,"(40.63747, -73.91918)",FARRAGUT ROAD,RALPH AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4691955,Taxi,Garbage or Refuse,,,,2024
2024-01-02,22:30,QUEENS,11356.0,40.7856,-73.83936,"(40.7856, -73.83936)",129 STREET,14 AVENUE,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4692518,Sedan,,,,,2024
2024-01-02,22:30,QUEENS,11366.0,40.73508,-73.7769,"(40.73508, -73.7769)",73 AVENUE,196 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692125,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-02,14:15,,,40.679565,-73.92882,"(40.679565, -73.92882)",REID AVENUE,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692471,Carry All,,,,,2024
2024-01-02,8:04,BROOKLYN,11228.0,40.627846,-74.01529,"(40.627846, -74.01529)",,,860       72 STREET,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692371,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-02,23:17,MANHATTAN,10011.0,40.741646,-74.00487,"(40.741646, -74.00487)",9 AVENUE,WEST 15 STREET,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4692255,Taxi,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-02,22:30,,,40.587265,-73.983475,"(40.587265, -73.983475)",STILLWELL AVENUE,,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4692299,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-02,19:50,,,40.868282,-73.90108,"(40.868282, -73.90108)",WEST KINGSBRIDGE ROAD,,,1.0,0.0,0,0,0,0,1,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,4692177,Sedan,Motorcycle,,,,2024
2024-01-02,6:00,BROOKLYN,11221.0,40.69069,-73.91621,"(40.69069, -73.91621)",EVERGREEN AVENUE,PUTNAM AVENUE,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4692213,Pick-up Truck,,,,,2024
2024-01-02,10:09,BROOKLYN,11226.0,40.637768,-73.95868,"(40.637768, -73.95868)",OCEAN AVENUE,NEWKIRK AVENUE,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,4691986,Sedan,Sedan,Sedan,,,2024
2024-01-02,17:45,BROOKLYN,11206.0,40.695705,-73.94637,"(40.695705, -73.94637)",MYRTLE AVENUE,TOMPKINS AVENUE,,1.0,0.0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,4692320,Moped,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-02,15:27,,,40.70806,-73.8073,"(40.70806, -73.8073)",150 STREET,,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4692106,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-02,22:30,BRONX,10463.0,40.882385,-73.90408,"(40.882385, -73.90408)",WEST 234 STREET,KINGSBRIDGE AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692340,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-02,14:45,,,40.730366,-73.91388,"(40.730366, -73.91388)",LONG ISLAND EXPRESSWAY,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4692169,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-02,13:45,QUEENS,11434.0,40.666695,-73.767136,"(40.666695, -73.767136)",SOUTH CONDUIT AVENUE,FARMERS BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4692315,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-02,14:16,MANHATTAN,10010.0,40.74109,-73.990555,"(40.74109, -73.990555)",,,1         WEST 22 STREET,1.0,0.0,1,0,0,0,0,0,Passing or Lane Usage Improper,,,,,4692238,Bike,,,,,2024
2024-01-02,7:00,BROOKLYN,11234.0,40.628586,-73.92113,"(40.628586, -73.92113)",AVENUE J,EAST 57 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692610,Bike,Sedan,,,,2024
2024-01-02,0:05,,,,,,37 AVENUE,69 STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4691885,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-02,17:30,QUEENS,11385.0,40.703663,-73.90152,"(40.703663, -73.90152)",68 AVENUE,FOREST AVENUE,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4692546,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,,2024
2024-01-02,10:56,,,40.785786,-73.978546,"(40.785786, -73.978546)",BROADWAY,,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4692437,Taxi,Sedan,,,,2024
2024-01-02,4:54,BROOKLYN,11207.0,40.663456,-73.89757,"(40.663456, -73.89757)",,,503       WILLIAMS AVENUE,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692075,Ambulance,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-02,19:55,QUEENS,11101.0,40.737537,-73.929955,"(40.737537, -73.929955)",GREENPOINT AVENUE,HUNTERS POINT AVENUE,,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,,,,,4692490,Sedan,,,,,2024
2024-01-02,15:10,BROOKLYN,11208.0,40.671738,-73.86815,"(40.671738, -73.86815)",BLAKE AVENUE,HEMLOCK STREET,,1.0,0.0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4692077,Station Wagon/Sport Utility Vehicle,Bike,,,,2024
2024-01-02,12:15,,,40.59602,-73.74303,"(40.59602, -73.74303)",BEACH 8 STREET,,,1.0,0.0,0,0,0,0,1,0,Backing Unsafely,Unspecified,,,,4692382,Sedan,Pick-up Truck,,,,2024
2024-01-02,20:44,BROOKLYN,11210.0,40.63376,-73.947754,"(40.63376, -73.947754)",,,2113      NOSTRAND AVENUE,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4692664,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-02,17:21,MANHATTAN,10027.0,40.813553,-73.95639,"(40.813553, -73.95639)",,,445       WEST 125 STREET,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,4692113,Pick-up Truck,Sedan,,,,2024
2024-01-02,18:37,,,,,,OCEAN PARKWAY,CHURCH AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692420,Station Wagon/Sport Utility Vehicle,Bus,,,,2024
2024-01-02,22:00,QUEENS,11101.0,40.75201,-73.93016,"(40.75201, -73.93016)",NORTHERN BOULEVARD,34 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692152,Station Wagon/Sport Utility Vehicle,Sedan,,,,2024
2024-01-02,8:07,BRONX,10459.0,40.824654,-73.89194,"(40.824654, -73.89194)",WESTCHESTER AVENUE,SOUTHERN BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692009,Sedan,Sedan,,,,2024
2024-01-02,10:00,BROOKLYN,11201.0,40.694923,-73.98602,"(40.694923, -73.98602)",,,105       JOHNSON STREET,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692383,Sedan,,,,,2024
2024-01-02,11:47,MANHATTAN,10013.0,40.718266,-74.00706,"(40.718266, -74.00706)",WEST BROADWAY,LEONARD STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4692031,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2024
2024-01-02,4:57,BRONX,10466.0,40.890156,-73.85746,"(40.890156, -73.85746)",,,750       EAST 229 STREET,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4692112,Station Wagon/Sport Utility Vehicle,,,,,2024
2024-01-02,3:00,BROOKLYN,11230.0,40.629055,-73.9787,"(40.629055, -73.9787)",,,2         WEBSTER AVENUE,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692750,Sedan,Van,,,,2024
2024-01-02,15:55,QUEENS,11420.0,40.6759,-73.81205,"(40.6759, -73.81205)",,,116-49    126 STREET,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4692139,Sedan,Pick-up Truck,,,,2024
2024-01-02,21:05,BROOKLYN,11236.0,40.634663,-73.88435,"(40.634663, -73.88435)",,,1540      EAST 102 STREET,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4692544,Sedan,,,,,2024
2024-01-02,12:10,BROOKLYN,11234.0,40.619164,-73.93419,"(40.619164, -73.93419)",,,4205      AVENUE P,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4692056,Sedan,Sedan,,,,2024
2024-01-02,15:30,QUEENS,11104.0,40.743507,-73.92628,"(40.743507, -73.92628)",,,45-46     39 STREET,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4692166,Sedan,Sedan,,,,2024
