UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,VEHICLE_ID,STATE_REGISTRATION,VEHICLE_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,TRAVEL_DIRECTION,VEHICLE_OCCUPANTS,DRIVER_SEX,DRIVER_LICENSE_STATUS,DRIVER_LICENSE_JURISDICTION,PRE_CRASH,POINT_OF_IMPACT,VEHICLE_DAMAGE,VEHICLE_DAMAGE_1,VEHICLE_DAMAGE_2,VEHICLE_DAMAGE_3,PUBLIC_PROPERTY_DAMAGE,PUBLIC_PROPERTY_DAMAGE_TYPE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,Year
20578852,4692240,2024-01-02,17:39,acb4e026-6912-48ba-abf2-c410de9a46f5,NY,Sedan,HOND -CAR/SUV,,2018.0,South,0.0,F,Licensed,NY,Parked,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified,2024
20577578,4691885,2024-01-02,0:05,0eaffcba-1467-4bfe-bb0f-4bfb0e25bf58,,,,,,North,,,,,Going Straight Ahead,,,,,,Unspecified,,Unspecified,Unspecified,2024
20580803,4693197,2024-01-02,8:39,6f8ffe56-7a70-48ad-a2db-4fc23b88fddb,NY,Taxi,TOYT -CAR/SUV,,2015.0,Southwest,0.0,M,Licensed,NY,Starting from Parking,Center Front End,No Damage,No Damage,No Damage,No Damage,N,,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,2024
20579434,4692471,2024-01-02,14:15,1860868f-363b-4642-88de-20598f2466a8,NY,,GMC -CAR/SUV,,2005.0,South,2.0,,,,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,No Damage,No Damage,Right Front Bumper,N,,Driver Inattention/Distraction,Driver Inattention/Distraction,2024
20578922,4692212,2024-01-02,9:15,fc828aca-3e8d-4da2-92c2-366368584ef1,NJ,Sedan,HOND -CAR/SUV,,,West,1.0,M,Licensed,NY,Slowing or Stopping,Left Side Doors,Left Rear Quarter Panel,Left Rear Bumper,,,N,,Unspecified,Unspecified,2024
20578856,4692247,2024-01-02,14:00,ff68f3c5-0678-4b3f-8271-57ba44708040,,,,,,South,,,,,Going Straight Ahead,,,,,,Unspecified,,Aggressive Driving/Road Rage,Unspecified,2024
20578319,4692052,2024-01-02,10:50,1c5b6903-e3a7-48df-9d24-1d79514c408f,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2018.0,West,0.0,,,,Parked,Right Front Bumper,Right Front Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20578969,4692315,2024-01-02,13:45,5d937348-0fc3-486c-8bcc-bcb1c1ed75ca,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2019.0,East,1.0,F,Licensed,NY,Going Straight Ahead,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Rear Bumper,Center Back End,No Damage,N,,Unspecified,Unspecified,2024
20582064,4693687,2024-01-02,10:05,0fd55c27-57ce-4a6a-b3b1-13ca33d6c30a,,Bike,,,,East,1.0,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Center Front End,Center Front End,No Damage,N,,Unspecified,Unspecified,2024
20580446,4692215,2024-01-02,16:30,1a8916ef-edb8-439a-a495-1ebe940ef8b0,NY,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2020.0,North,2.0,F,Licensed,NY,Going Straight Ahead,Left Front Bumper,Center Front End,Right Front Bumper,,,N,,Driver Inattention/Distraction,Unspecified,2024
20578879,4692416,2024-01-02,19:48,f6a37bb1-5a7e-41fe-8283-99113f6f2fa9,NY,Station Wagon/Sport Utility Vehicle,VOLV -CAR/SUV,,2021.0,Unknown,1.0,,,,Parked,Left Front Quarter Panel,Left Front Quarter Panel,Left Side Doors,Left Rear Quarter Panel,,N,,Driver Inattention/Distraction,Driver Inexperience,2024
20578871,4692234,2024-01-02,13:00,90690de5-1fc2-4327-8ff8-e6ea80ebfd78,,,,,,,,,,,,,,,,,Unspecified,,,,2024
20578728,4692321,2024-01-02,12:45,6ee3f5d8-514c-4283-b21d-9ddcaee46109,NJ,Tractor Truck Diesel,KEN,,2021.0,East,1.0,M,Licensed,NY,Stopped in Traffic,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,,,N,,Unspecified,Unspecified,2024
20580127,4692888,2024-01-02,10:50,eb78d5de-d3cb-453e-b10f-aeeef33afe58,NY,Station Wagon/Sport Utility Vehicle,ACUR -CAR/SUV,,2019.0,East,1.0,M,Licensed,NY,Making U Turn,Right Front Bumper,Right Front Bumper,,,,N,,Turning Improperly,Unspecified,2024
20578731,4692065,2024-01-02,14:33,16b8748e-845e-4896-99e6-690048796096,GA,Sedan,HOND -CAR/SUV,,2017.0,South,1.0,F,Licensed,GA,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,,,,N,,Passing Too Closely,Unspecified,2024
20578341,4692173,2024-01-02,23:10,95552a09-5816-44ed-80a6-989e502c4be1,NY,Sedan,HOND -CAR/SUV,,2021.0,North,2.0,F,Licensed,NY,Going Straight Ahead,Right Rear Bumper,Right Rear Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20577549,4691846,2024-01-02,0:20,adaca7db-2ccd-4dd7-b913-1162ecbb5e42,NY,,,,,,,,,,,,,,,,Unspecified,,,,2024
20580167,4692883,2024-01-02,20:10,77bdd069-a48d-4696-9231-ff48297c05f3,,,,,,East,,,,,Going Straight Ahead,Center Front End,Center Front End,,,,Unspecified,,Following Too Closely,Driver Inattention/Distraction,2024
20579475,4692608,2024-01-02,8:00,3e489523-e2ba-4240-b695-095817b9b37e,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2021.0,East,0.0,,,,Parked,Right Front Bumper,Right Rear Quarter Panel,Right Side Doors,,,Unspecified,,Unspecified,Unspecified,2024
20580200,4692800,2024-01-02,22:00,d486693f-1099-4837-ac69-0be7754f9efd,,,,,,South,,,,,Going Straight Ahead,,,,,,Unspecified,,Unspecified,Unspecified,2024
20579796,4692522,2024-01-02,22:00,6286cbff-364d-4336-ab1b-da5bb7f7e026,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2004.0,West,0.0,,,,Parked,Right Side Doors,Right Side Doors,Right Rear Quarter Panel,,,N,,Unspecified,Unspecified,2024
20579498,4692624,2024-01-02,11:40,26628b2a-96b0-4681-9d5d-5ca54237e497,ZZ,Sedan,BMW -CAR/SUV,,,East,0.0,M,,,Going Straight Ahead,Center Front End,Other,,,,N,,Following Too Closely,Driver Inattention/Distraction,2024
20584566,4694881,2024-01-02,9:00,5a5ac927-b39b-4b6e-9759-9c457989c8e9,WY,Sedan,SUBA -CAR/SUV,,2013.0,East,0.0,,,,Parked,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,,,N,,Unspecified,Unspecified,2024
20578180,4691982,2024-01-02,9:25,22ba1493-1281-42f2-9629-f7eb54573210,NY,Sedan,TOYT -CAR/SUV,,2020.0,East,2.0,M,Licensed,NY,Merging,Left Front Quarter Panel,Left Front Quarter Panel,Left Side Doors,,,N,,Driver Inattention/Distraction,Unspecified,2024
20578165,4692145,2024-01-02,23:30,d2067c39-ea99-4eb7-b5cb-cb4c0dc0d102,NJ,Station Wagon/Sport Utility Vehicle,HYUN -CAR/SUV,,2019.0,South,2.0,M,Licensed,NJ,Going Straight Ahead,Left Side Doors,Left Side Doors,Left Front Quarter Panel,,,N,,Unspecified,Unspecified,2024
20578714,4692379,2024-01-02,7:15,866b6607-e520-419c-8f4e-dd817c533e93,NY,,,,2012.0,North,0.0,,,,Parked,Left Side Doors,Left Side Doors,Left Front Quarter Panel,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20580437,4693083,2024-01-02,7:30,e9472975-92c7-41bc-9f3d-0d8100b9b06c,NJ,Box Truck,CHEV-TRUCK/BUS,,2021.0,East,1.0,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,No Damage,No Damage,No Damage,No Damage,N,,Passing Too Closely,Unspecified,2024
20578835,4692371,2024-01-02,8:04,4532c452-1e31-4a02-8860-c070db87d292,NJ,Sedan,KIA -CAR/SUV,,2015.0,West,1.0,M,Licensed,NY,Going Straight Ahead,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Side Doors,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20578095,4692009,2024-01-02,8:07,e57bce82-a548-4b56-ab0d-04aa2d5e8a4f,NY,Sedan,DODG -CAR/SUV,,2022.0,West,3.0,F,Licensed,NY,Going Straight Ahead,Right Front Bumper,Center Front End,Center Front End,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20581503,4693467,2024-01-02,8:00,839e74a8-3d65-460a-adfb-559c2437d3a7,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2020.0,West,0.0,,,,Parked,Right Side Doors,Right Side Doors,Right Front Quarter Panel,Right Rear Quarter Panel,Right Rear Bumper,N,,Unspecified,Unspecified,2024
20578686,4692408,2024-01-02,9:45,77578f4f-b962-450e-ba3c-a59d169f10ad,NY,Van,FRHT-TRUCK/BUS,,2016.0,South,0.0,,,,Parked,Center Back End,Center Back End,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20593388,4692380,2024-01-02,0:05,36c1e256-5bc4-4fd3-b931-81ea17e9a1ce,,Motorscooter,Zhejiang Jiajue,,2023.0,North,1.0,M,Unlicensed,,Going Straight Ahead,Left Side Doors,Left Side Doors,Left Front Quarter Panel,Left Rear Quarter Panel,,N,,Traffic Control Disregarded,Unspecified,2024
20579524,4692633,2024-01-02,14:05,faacd477-c6c7-4f54-9b1f-0ba02896d54d,NJ,Sedan,TESL -CAR/SUV,,2020.0,Northeast,1.0,M,,NY,Going Straight Ahead,Left Rear Quarter Panel,Left Rear Bumper,,,,N,,Unspecified,Unspecified,2024
20578987,4692370,2024-01-02,17:21,4da3c8f9-83c3-4cbe-b7d0-a9199bd94626,NY,Sedan,MNNI -CAR/SUV,,2018.0,West,0.0,,,,Parked,Left Rear Quarter Panel,Left Rear Bumper,Center Back End,Center Front End,Center Front End,N,,Unspecified,Unspecified,2024
20578756,4692202,2024-01-02,21:51,ffe518b7-eda6-4839-9f0b-0bd821b21c01,NY,Station Wagon/Sport Utility Vehicle,CHRY -CAR/SUV,,,West,,,,,Making U Turn,,,,,,Unspecified,,Passing or Lane Usage Improper,Driver Inexperience,2024
20578865,4692372,2024-01-02,12:19,7904214b-7c80-4001-bc65-0c971ebd98c5,NY,Sedan,ISU -CAR/SUV,,2018.0,South,1.0,M,Licensed,NY,Slowing or Stopping,Center Front End,Center Front End,Right Front Bumper,Right Front Quarter Panel,No Damage,N,,Brakes Defective,Following Too Closely,2024
20617552,4693771,2024-01-02,14:59,b40b23bd-a4a1-4db6-bf57-2cf069fa8d60,NJ,Box Truck,FRHT-TRUCK/BUS,,2016.0,East,1.0,M,Licensed,NJ,Making Right Turn,Right Front Bumper,Right Front Bumper,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Turning Improperly,2024
20580827,4693310,2024-01-02,20:30,a4d82dff-34ff-41ba-9a42-1fa9baaa318c,NY,Sedan,HOND -CAR/SUV,,2014.0,West,0.0,F,Licensed,NY,Parked,Center Back End,Center Back End,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20578196,4692028,2024-01-02,12:30,54e6dda9-ba35-46ac-97b3-08293d410b2f,NY,Station Wagon/Sport Utility Vehicle,VOLK -CAR/SUV,,2020.0,East,0.0,,,,Parked,Left Front Quarter Panel,Left Front Quarter Panel,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20580813,4693093,2024-01-02,6:45,eb487d32-712b-4791-875d-2f5f8fb85397,,ONE WHEEL,,,,North,1.0,M,,,Going Straight Ahead,Center Front End,No Damage,No Damage,No Damage,No Damage,N,,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,2024
20579613,4692507,2024-01-02,20:45,5a62d7ae-f3e2-4fd4-aaf9-4a6b13067230,,Station Wagon/Sport Utility Vehicle,,,,South,1.0,,,,Going Straight Ahead,Left Front Bumper,Left Front Bumper,,,,N,,Traffic Control Disregarded,Driver Inattention/Distraction,2024
20583032,4693927,2024-01-02,15:10,4fe0cf59-5f73-4fc8-b076-b3a3bdc0501b,NJ,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2007.0,East,3.0,M,Licensed,NJ,Stopped in Traffic,Center Back End,Center Back End,Center Front End,,,N,,Unspecified,Unspecified,2024
20578404,4692075,2024-01-02,4:54,7bcf5472-6f32-4ab3-b6be-f31593485c0c,NY,Ambulance,FORD-TRUCK/BUS,,2017.0,North,1.0,M,Licensed,NY,Going Straight Ahead,Left Rear Bumper,Left Rear Quarter Panel,,,,N,,Unspecified,Unspecified,2024
20578368,4692033,2024-01-02,11:10,46903589-6b80-451f-9b2c-9bcd8c04741c,NY,Pick-up Truck,TOYT -CAR/SUV,,2023.0,East,1.0,M,Licensed,NJ,Going Straight Ahead,Right Side Doors,Right Side Doors,,,,N,,Unspecified,Unspecified,2024
20578732,4692198,2024-01-02,6:51,49d6141e-b2d3-4c51-bb12-522454a180d1,NJ,Sedan,BMW -CAR/SUV,,2018.0,East,1.0,M,Licensed,NY,Stopped in Traffic,Center Back End,Center Back End,Left Rear Bumper,Right Rear Bumper,,N,,Unspecified,Unspecified,2024
20578235,4691964,2024-01-02,0:50,608ffd72-41c8-4a8c-9575-954dccd0043b,MA,Sedan,VOLK -CAR/SUV,,2018.0,Southeast,1.0,M,Licensed,MA,Going Straight Ahead,Right Side Doors,Right Side Doors,Center Front End,Left Front Bumper,Right Front Bumper,N,,Unspecified,Unspecified,2024
20578842,4692383,2024-01-02,10:00,bc0e5552-5a85-467a-9d32-ae9ef0f35cf5,,,,,,East,,,,,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Driver Inattention/Distraction,Unspecified,2024
20583033,4693927,2024-01-02,15:10,714a849a-fd52-4d95-b7da-ef44fcd8ef5d,NY,Bus,FORD-TRUCK/BUS,,2021.0,West,2.0,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Following Too Closely,Unspecified,2024
20578886,4692359,2024-01-02,18:10,608bf2ef-2784-47fc-85de-f2fb2f3fc530,,E-Scooter,,,,East,1.0,M,,,Going Straight Ahead,Right Side Doors,Right Side Doors,,,,N,,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Passing or Lane Usage Improper,2024
20579455,4692664,2024-01-02,20:44,d2ff970d-facf-47a9-a844-59faa42c9ec8,NY,Station Wagon/Sport Utility Vehicle,HYUN -CAR/SUV,,,North,0.0,,,,Backing,Center Back End,No Damage,No Damage,No Damage,No Damage,N,,Backing Unsafely,Unspecified,2024
20578317,4692151,2024-01-02,20:02,938b7051-dfa2-4d51-a5e5-8a1aa2a85067,NY,Sedan,HOND -CAR/SUV,,2023.0,West,1.0,M,Licensed,NY,Parked,Center Front End,Center Front End,,,,N,,Unspecified,Unspecified,2024
20579073,4692270,2024-01-02,16:40,0f8c5310-6d9a-467c-8ef9-cc725efd7f10,,E-Bike,,,,South,1.0,,,,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Failure to Yield Right-of-Way,Driver Inattention/Distraction,2024
20579724,4692490,2024-01-02,19:55,5d0b3ce9-034d-4c1e-a677-470e3a3e17d5,ZZ,Sedan,BMW -CAR/SUV,,2006.0,East,2.0,M,Unlicensed,,Police Pursuit,Center Front End,Center Front End,,,,N,,Unsafe Speed,Aggressive Driving/Road Rage,2024
20580427,4693074,2024-01-02,15:00,e8a67731-65ae-4676-81f6-55cdb221df4e,NY,Van,GMC,,2015.0,North,1.0,,,,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Passing or Lane Usage Improper,Driver Inattention/Distraction,2024
20578783,4692290,2024-01-02,20:56,94455f5c-3b23-46e3-b1fb-dbe2ef442270,NY,Bus,MCIN-TRUCK/BUS,,2007.0,East,1.0,M,Licensed,NY,Making Right Turn,Right Side Doors,No Damage,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20578997,4692289,2024-01-02,17:55,11fa1a54-f981-4564-913a-afe153622515,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2017.0,North,1.0,F,Licensed,NY,Making Left Turn,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,,Unspecified,Unspecified,2024
20578677,4692392,2024-01-02,12:33,fc7bc1c2-411e-4d4b-a9a8-31921072cd43,IN,Box Truck,FRHT-TRUCK/BUS,,2023.0,North,2.0,M,Licensed,DE,Parked,Right Rear Bumper,No Damage,,,,N,,Unspecified,Unspecified,2024
20579445,4692555,2024-01-02,13:50,e09d8fc3-e26a-4396-a219-5efb721b93eb,NY,Sedan,NISS -CAR/SUV,,2005.0,West,1.0,M,Licensed,NY,Making Right Turn,Center Front End,No Damage,No Damage,No Damage,No Damage,N,,Failure to Yield Right-of-Way,Driver Inattention/Distraction,2024
20580433,4692119,2024-01-02,21:55,7e6c0b98-c456-44fb-abf5-432435537a87,NY,Sedan,TOYT -CAR/SUV,,2022.0,,,,,,,,,,,,Unspecified,,,,2024
20582126,4692139,2024-01-02,15:55,7195f66f-8d72-43fe-b629-6f75f2a20a7e,NY,Sedan,TESL -CAR/SUV,,2022.0,North,0.0,,,,Parked,Left Rear Bumper,Left Rear Bumper,No Damage,No Damage,,N,,Unspecified,Unspecified,2024
20578376,4692155,2024-01-02,19:52,8e7730cc-a748-47e8-a63f-7c5169d928e5,NY,Station Wagon/Sport Utility Vehicle,LNDR -CAR/SUV,,2012.0,South,2.0,M,Licensed,NY,Making U Turn,Right Front Bumper,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Quarter Panel,N,,Alcohol Involvement,Turning Improperly,2024
20579624,4692547,2024-01-02,21:20,6247f977-6582-422f-9a86-ebfc6516e2c2,NY,Sedan,TOYT -CAR/SUV,,2018.0,East,1.0,,,,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,,,,N,,Unspecified,Unspecified,2024
20584524,4695124,2024-01-02,12:00,4b95d0c6-d100-4ce1-b2b6-71fd16b5917a,,,,,,,,,,,,,,,,,Unspecified,,,,2024
20581020,4693097,2024-01-02,18:11,c6519f82-e079-4a74-aae7-9735a87cc29f,NY,Sedan,HOND -CAR/SUV,,2021.0,East,0.0,,,,Parked,Center Back End,Center Back End,Left Rear Bumper,Right Rear Bumper,Center Back End,N,,Unspecified,Unspecified,2024
20580440,4692233,2024-01-02,11:15,f1184f73-19c0-401d-bb55-8b9410aaacff,FL,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2019.0,East,1.0,F,Licensed,NY,Going Straight Ahead,Right Rear Quarter Panel,Right Rear Quarter Panel,,,,N,,Passing Too Closely,Unspecified,2024
20578860,4692407,2024-01-02,20:40,c31294e9-2d15-4112-bd70-911f1e96a4fd,NY,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2016.0,West,0.0,,,,Parked,Right Front Quarter Panel,Right Front Quarter Panel,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20579383,4692552,2024-01-02,11:19,436af544-5ce4-49fb-b2a3-541269d49fbc,NY,Station Wagon/Sport Utility Vehicle,LEXS -CAR/SUV,,2008.0,North,1.0,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Center Front End,Left Front Bumper,Left Front Bumper,Left Front Bumper,N,,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,2024
20578195,4692028,2024-01-02,12:30,d42ca5f3-2056-4e05-afe4-c8e866c4f30e,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2023.0,East,1.0,M,Licensed,NY,Entering Parked Position,Right Front Quarter Panel,No Damage,,,,N,,Unspecified,Unspecified,2024
20579398,4692573,2024-01-02,23:00,b7cd769c-e04a-4cb0-af9b-ed38baafa764,NJ,Sedan,HOND -CAR/SUV,,2016.0,South,0.0,,,,Parked,Left Front Quarter Panel,Left Front Quarter Panel,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20578906,4692369,2024-01-02,16:00,79d19048-3a0a-457c-a7ff-457d0b5221e6,NY,Station Wagon/Sport Utility Vehicle,CADI -CAR/SUV,,2017.0,North,1.0,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Right Front Bumper,Left Front Bumper,,N,,Driver Inattention/Distraction,Unspecified,2024
20578887,4692343,2024-01-02,7:40,d202d398-e2dd-45bd-a44b-c423ab1b3054,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2021.0,North,1.0,F,Licensed,NM,Going Straight Ahead,Left Rear Bumper,Left Rear Bumper,Center Back End,Left Rear Quarter Panel,Left Side Doors,N,,Pavement Slippery,Unspecified,2024
20578331,4692137,2024-01-02,15:00,c2b6a5aa-cabe-4a1d-a06a-7dde9b1156dd,SD,Sedan,CHEV -CAR/SUV,,2014.0,West,1.0,F,Licensed,NY,Stopped in Traffic,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified,2024
20578222,4692115,2024-01-02,20:00,2739f439-9658-4a5a-8672-a4ea9c2bbb24,NY,Taxi,TOYT -CAR/SUV,,2015.0,North,1.0,,,,Going Straight Ahead,Center Front End,Center Front End,No Damage,No Damage,No Damage,N,,Following Too Closely,Following Too Closely,2024
20578399,4692166,2024-01-02,15:30,5cc344f8-f47e-4523-8520-897ca61f250d,AK,Sedan,MNNI -CAR/SUV,,2015.0,North,1.0,M,Licensed,NY,Parked,Left Front Quarter Panel,Left Side Doors,Left Rear Quarter Panel,Left Front Bumper,Left Front Quarter Panel,N,,Unspecified,Unspecified,2024
20578232,4692034,2024-01-02,13:20,2a0688c7-8b63-4faf-bf3d-77a67057b73e,,E-Bike,,,,West,1.0,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20581909,4693440,2024-01-02,15:45,48b83480-1f7a-4b34-b6c6-f9d5e8330404,NY,Pick-up Truck,RAM,,2021.0,South,1.0,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Center Front End,Undercarriage,No Damage,N,,Following Too Closely,Unspecified,2024
20578804,4692313,2024-01-02,16:25,07732290-11fc-42de-b068-e79029c1e263,NY,Sedan,,,2016.0,West,2.0,M,Licensed,NY,Parked,Center Back End,Center Back End,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20585328,4695192,2024-01-02,13:00,107719c1-5152-46da-af5a-1e1d8e266d4c,NJ,Station Wagon/Sport Utility Vehicle,ACUR -CAR/SUV,,2012.0,East,1.0,M,Licensed,NJ,Parked,Left Side Doors,Left Side Doors,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20580435,4692977,2024-01-02,3:01,a16e29a2-aa33-4936-b3cf-d2c49e69707a,NY,Pick-up Truck,FORD -CAR/SUV,,2022.0,East,1.0,,,,Parked,Left Side Doors,Left Side Doors,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20578365,4692177,2024-01-02,19:50,79f4e31e-c1e7-4f9b-9000-ee33ddff5559,NY,Motorcycle,KAWK -MCL,,2022.0,East,1.0,M,Licensed,NY,Going Straight Ahead,Center Front End,Right Side Doors,Left Front Quarter Panel,Center Back End,Left Side Doors,N,,Driver Inattention/Distraction,Unspecified,2024
20578400,4692166,2024-01-02,15:30,61aaff67-5f2d-43f6-ba40-141214a4e137,GA,Sedan,NISS -CAR/SUV,,2007.0,North,1.0,M,Unlicensed,,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,Center Front End,Right Front Quarter Panel,N,,Passing Too Closely,Unspecified,2024
20580821,4693340,2024-01-02,8:20,2ebbdd96-88f5-455c-842c-7cb69c2e3dc7,SD,Sedan,NISS -CAR/SUV,,2015.0,North,1.0,,,,Making Left Turn on Red,Center Front End,Center Front End,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified,2024
20580842,4693137,2024-01-02,19:01,74605eb9-072e-429d-8178-ee34ddf53da2,NY,Sedan,PORS -CAR/SUV,,2023.0,North,0.0,,,,Parked,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,N,,Unspecified,Unspecified,2024
